render_wine_id,channel,candidate_rank,candidate_universe,candidate_id,candidate_nome,candidate_produtor,candidate_safra,candidate_tipo,raw_score,top1_top2_gap,batch_id
1741003,render_nome_produtor,3,render,1146004,bouchesdurhone white,domaine de trevallon,,branco,0.3714,0.0,1
1741003,render_nome,1,render,847570,bouchesdurhone red,domaine de trevallon,,tinto,0.3714,0.0928,1
1741003,render_nome,2,render,86162,domaine de gerbaud rouge,louerion terres dalliance,,tinto,0.2786,0.0928,1
1741003,render_nome,3,render,164306,domaine de patagon valencay rouge,cave de valencay,,tinto,0.2786,0.0928,1
1741003,render_produtor,1,render,37069,alpilles rouge,domaine de trevallon,,tinto,0.3714,0.0,1
1741003,render_produtor,2,render,847570,bouchesdurhone red,domaine de trevallon,,tinto,0.3714,0.0,1
1741003,render_produtor,3,render,1146004,bouchesdurhone white,domaine de trevallon,,branco,0.3714,0.0,1
1741004,render_nome_produtor,1,render,89861,vieilles vignes gevreychambertin 1er cru les corbeaux,domaine denis bachelet,,tinto,0.5318,0.1182,1
1741004,render_nome_produtor,2,render,29221,vieilles vignes gevreychambertin 1er cru les corbeaux,domaine bruno clavelier,,tinto,0.4136,0.1182,1
1741004,render_nome_produtor,3,render,37749,vieilles vignes gevreychambertin premier cru les perrieres,domaine perrotminot,,tinto,0.4136,0.1182,1
1741004,render_nome,1,render,89861,vieilles vignes gevreychambertin 1er cru les corbeaux,domaine denis bachelet,,tinto,0.5318,0.1182,1
1741004,render_nome,2,render,29221,vieilles vignes gevreychambertin 1er cru les corbeaux,domaine bruno clavelier,,tinto,0.4136,0.1182,1
1741004,render_nome,3,render,37749,vieilles vignes gevreychambertin premier cru les perrieres,domaine perrotminot,,tinto,0.4136,0.1182,1
1741004,render_produtor,1,render,89861,vieilles vignes gevreychambertin 1er cru les corbeaux,domaine denis bachelet,,tinto,0.5318,0.1182,1
1741004,render_produtor,2,render,682093,vieilles vignes gevreychambertin les evocelles,domaine denis bachelet,,tinto,0.4136,0.1182,1
1741004,render_produtor,3,render,179834,vieilles vignes charmeschambertin grand cru,domaine denis bachelet,,tinto,0.3545,0.1182,1
1741005,render_nome_produtor,1,render,124438,gevreychambertin au delle,domaine denis mortet,,tinto,0.4643,0.0929,1
1741005,render_nome_produtor,2,render,61687,gevreychambertin mes cinq terroirs,domaine denis mortet,,tinto,0.3714,0.0929,1
1741005,render_nome_produtor,3,render,70587,gevreychambertin vieilles vignes,domaine denis mortet,,tinto,0.3714,0.0929,1
1741005,render_nome,1,render,124438,gevreychambertin au delle,domaine denis mortet,,tinto,0.4643,0.0929,1
1741005,render_nome,2,render,1114321,vieille vigne gevreychambertin en deree,domaine denis mortet,,tinto,0.3714,0.0929,1
1741005,render_nome,3,render,18733,gevreychambertin,domaine thierry mortet,,tinto,0.2786,0.0929,1
1741005,render_produtor,1,render,124438,gevreychambertin au delle,domaine denis mortet,,tinto,0.4643,0.0929,1
1741005,render_produtor,2,render,61687,gevreychambertin mes cinq terroirs,domaine denis mortet,,tinto,0.3714,0.0929,1
1741005,render_produtor,3,render,70587,gevreychambertin vieilles vignes,domaine denis mortet,,tinto,0.3714,0.0929,1
1741006,render_nome_produtor,1,render,61687,gevreychambertin mes cinq terroirs,domaine denis mortet,,tinto,0.325,0.0,1
1741006,render_nome_produtor,2,render,70587,gevreychambertin vieilles vignes,domaine denis mortet,,tinto,0.325,0.0,1
1741006,render_nome_produtor,3,render,70588,gevreychambertin en champs,domaine denis mortet,,tinto,0.325,0.0,1
1741006,render_nome,1,render,434500,gevreychambertin combedudessus,domaine denis mortet,,tinto,0.325,0.0,1
1741006,render_nome,2,render,564680,combe du dessus gevreychambertin,domaine rossignoltrapet,,tinto,0.325,0.0,1
1741006,render_nome,3,render,1373621,combe du dessus gevreychambertin,domaine berthautgerbet,,tinto,0.325,0.0,1
1741006,render_produtor,1,render,61687,gevreychambertin mes cinq terroirs,domaine denis mortet,,tinto,0.325,0.0,1
1741006,render_produtor,2,render,70587,gevreychambertin vieilles vignes,domaine denis mortet,,tinto,0.325,0.0,1
1741006,render_produtor,3,render,70588,gevreychambertin en champs,domaine denis mortet,,tinto,0.325,0.0,1
1741007,render_nome_produtor,1,render,69751,domaine du caillou chateauneufdupape,clos du caillou,,tinto,0.3714,0.0,1
1741007,render_nome_produtor,2,render,1209835,chateauneufdupape,domaine du caillou,,tinto,0.3714,0.0,1
1741007,render_nome_produtor,3,render,7940,chateauneufdupape,domaine du vieux lazaret,,tinto,0.2786,0.0,1
1741007,render_nome,1,render,69751,domaine du caillou chateauneufdupape,clos du caillou,,tinto,0.3714,0.0,1
1741007,render_nome,2,render,605075,domaine david france cotes du rhone france,les vignerons de saint laurent,,tinto,0.3714,0.0,1
1741007,render_nome,3,render,31288,domaine du pere pape chateauneufdupape,vignobles mayard,,tinto,0.2786,0.0,1
1741007,render_produtor,1,render,1209835,chateauneufdupape,domaine du caillou,,tinto,0.3714,0.0928,1
1741007,render_produtor,2,render,198633,la petite vignolle saumur,domaine du caillou,,branco,0.2786,0.0928,1
1741007,render_produtor,3,render,510214,la herpiniere saumurchampigny,domaine du caillou,,tinto,0.2786,0.0928,1
1741008,render_nome_produtor,1,render,63053,vosneromanee clos du chateau monopole,domaine du comte ligerbelair,,tinto,0.325,0.0,1
1741008,render_nome_produtor,2,render,354261,vosne romanee aux reignots premier cru,domain du comte liger bel air,,tinto,0.325,0.0,1
1741008,render_nome_produtor,3,render,39364,volnay 1er cru clos du chateau des ducs,domaine michel lafarge,,tinto,0.26,0.0,1
1741008,render_nome,1,render,63053,vosneromanee clos du chateau monopole,domaine du comte ligerbelair,,tinto,0.325,0.065,1
1741008,render_nome,2,render,47088,domaine du chateau gris bourgogne clos de lupe,lupecholet,,tinto,0.26,0.065,1
1741008,render_nome,3,render,314379,domaine clos du chateau,charles bonvin,,tinto,0.26,0.065,1
1741008,render_produtor,1,render,63053,vosneromanee clos du chateau monopole,domaine du comte ligerbelair,,tinto,0.325,0.0,1
1741008,render_produtor,2,render,354261,vosne romanee aux reignots premier cru,domain du comte liger bel air,,tinto,0.325,0.0,1
1741008,render_produtor,3,render,393272,la romanee grand cru monopole,domaine du comte ligerbelair,,tinto,0.26,0.0,1
1741008,import_nome,1,import,1720726,Réserve Du Domaine Luberon,Vigneron Louise et Clement,,Tinto,0.13,0.0,1
1741008,import_nome,2,import,1791414,Domaine Lebrun Côtes-du-Rhône-Villages 'Plan de Dieu',La Cave Les Côteaux du Rhône,,Tinto,0.13,0.0,1
1741008,import_nome,3,import,2938242,Domaine du Boulas Côtes-du-Rhône Rouge,Laudun-Chusclan (Maison Sinnae),,Tinto,0.13,0.0,1
1741009,render_nome_produtor,1,render,617611,bual colheita madeira,blandys madeira,,fortificado,0.57,0.0,1
1741009,render_nome_produtor,2,render,626696,lmr colheita bual madeira,blandys madeira,,fortificado,0.57,0.0,1
1741009,render_nome_produtor,3,render,20171,5 year old bual madeira medium rich,blandys madeira,,fortificado,0.44,0.0,1
1741009,render_nome,1,render,617611,bual colheita madeira,blandys madeira,,fortificado,0.57,0.0,1
1741009,render_nome,2,render,626696,lmr colheita bual madeira,blandys madeira,,fortificado,0.57,0.0,1
1741009,render_nome,3,render,20172,colheita malmsey madeira single harvest,blandys madeira,,fortificado,0.44,0.0,1
1741009,render_produtor,1,render,617611,bual colheita madeira,blandys madeira,,fortificado,0.57,0.0,1
1741009,render_produtor,2,render,626696,lmr colheita bual madeira,blandys madeira,,fortificado,0.57,0.0,1
1741009,render_produtor,3,render,20171,5 year old bual madeira medium rich,blandys madeira,,fortificado,0.44,0.0,1
1741009,import_nome,1,import,1426305,Colheita Seleccionada,Moura Basto,,Tinto,0.13,0.0,1
1741009,import_nome,2,import,1782049,Colheita,Adega do Monte,,Tinto,0.13,0.0,1
1741009,import_nome,3,import,2805849,Colheita Seleccionada,Ourives,,Tinto,0.13,0.0,1
1741010,render_nome_produtor,1,render,1215416,premiere napa valley paradise block old vine cabernet sauvignon,grgich hills,,tinto,0.4333,0.0722,1
1741010,render_nome_produtor,2,render,23599,cabernet sauvignon paradise hills vineyard,blankiet,,tinto,0.3611,0.0722,1
1741010,render_nome_produtor,3,render,245877,napa valley cabernet sauvignon,sarco creek estate,,tinto,0.3611,0.0722,1
1741010,render_nome,1,render,1215416,premiere napa valley paradise block old vine cabernet sauvignon,grgich hills,,tinto,0.4333,0.0722,1
1741010,render_nome,2,render,23599,cabernet sauvignon paradise hills vineyard,blankiet,,tinto,0.3611,0.0722,1
1741010,render_nome,3,render,195511,oak knoll estate napa valley cabernet sauvignon,ferme de cochon,,tinto,0.3611,0.0722,1
1741010,render_produtor,1,render,23599,cabernet sauvignon paradise hills vineyard,blankiet,,tinto,0.3611,0.0722,1
1741010,render_produtor,2,render,960000,cabernet sauvignon,black hills estate,,tinto,0.2889,0.0722,1
1741010,render_produtor,3,render,197098,merlot paradise hills vineyard,blankiet,,tinto,0.2167,0.0722,1
1741010,import_nome,1,import,1737163,Cabernet Sauvignon,Coniglio,,Tinto,0.1444,0.0,1
1741010,import_nome,2,import,1867900,Cabernet Sauvignon,Domaine des Anges,,Tinto,0.1444,0.0,1
1741010,import_nome,3,import,1933789,Cabernet Sauvignon,Vineyards World,,Tinto,0.1444,0.0,1
1741011,render_nome_produtor,1,render,197098,merlot paradise hills vineyard,blankiet,,tinto,0.4333,0.1083,1
1741011,render_nome_produtor,2,render,23599,cabernet sauvignon paradise hills vineyard,blankiet,,tinto,0.325,0.1083,1
1741011,render_nome_produtor,3,render,29968,merlot,palatine hills estate,,tinto,0.325,0.1083,1
1741011,render_nome,1,render,197098,merlot paradise hills vineyard,blankiet,,tinto,0.4333,0.1083,1
1741011,render_nome,2,render,3907,estate merlot seven hills vineyard,lecole no 41,,tinto,0.325,0.1083,1
1741011,render_nome,3,render,232,estate merlot,alexander valley vineyards,,tinto,0.2167,0.1083,1
1741011,render_produtor,1,render,197098,merlot paradise hills vineyard,blankiet,,tinto,0.4333,0.1083,1
1741011,render_produtor,2,render,23599,cabernet sauvignon paradise hills vineyard,blankiet,,tinto,0.325,0.1083,1
1741011,render_produtor,3,render,299783,rive droite paradise hills vineyard,blankiet,,tinto,0.325,0.1083,1
1741012,render_nome_produtor,1,render,747064,paradise hills vineyard proprietary red,blankiet,,tinto,0.4062,0.0812,1
1741012,render_nome_produtor,2,render,5309,old soldier road tephra ridge vineyard proprietary red,langtry estate,,tinto,0.325,0.0812,1
1741012,render_nome_produtor,3,render,495932,block 012 reserve proprietary red,vineyard block estate,,tinto,0.325,0.0812,1
1741012,render_nome,1,render,747064,paradise hills vineyard proprietary red,blankiet,,tinto,0.4062,0.0812,1
1741012,render_nome,2,render,5309,old soldier road tephra ridge vineyard proprietary red,langtry estate,,tinto,0.325,0.0812,1
1741012,render_nome,3,render,841030,estate vineyard proprietary red blend,clos lachance,,tinto,0.325,0.0812,1
1741012,render_produtor,1,render,747064,paradise hills vineyard proprietary red,blankiet,,tinto,0.4062,0.1624,1
1741012,render_produtor,2,render,23599,cabernet sauvignon paradise hills vineyard,blankiet,,tinto,0.2438,0.1624,1
1741012,render_produtor,3,render,109929,proprietary red,blankiet,,tinto,0.2438,0.1624,1
1741012,import_nome,1,import,2242639,Hell Hollow Napa Valley Proprietary Red,Morgan Wright,,Tinto,0.1625,0.0,1
1741012,import_nome,2,import,11183047,Proprietary Red Blend,Kukeri,,Tinto,0.1625,0.0,1
1741013,render_nome_produtor,1,render,135961,vina trebla reserva ribera del duero tinto,bodegas el molar,,tinto,0.3714,0.0,1
1741013,render_nome_produtor,2,render,551190,vina luparia reserva,galan,,tinto,0.3714,0.0,1
1741013,render_nome_produtor,3,render,1153023,vina luparia tinto,galan,,tinto,0.3714,0.0,1
1741013,render_nome,1,render,551190,vina luparia reserva,galan,,tinto,0.3714,0.0,1
1741013,render_nome,2,render,1153023,vina luparia tinto,galan,,tinto,0.3714,0.0,1
1741013,render_nome,3,render,84729,vina extrisima reserva blend tinto,bach,,tinto,0.2786,0.0,1
1741013,render_produtor,1,render,254259,vina roja seleccion reserva,bodegas oran,,tinto,0.2786,0.0,1
1741013,render_produtor,2,render,273370,castillo de ayud reserva crianza tinto,bodegas langa,,tinto,0.2786,0.0,1
1741013,render_produtor,3,render,40185,reserva,bodegas ondalan,,tinto,0.1857,0.0,1
1741014,render_nome_produtor,1,render,119679,b de brut champagne,boerl kroff,,espumante,0.4333,0.0,1
1741014,render_nome_produtor,2,render,376468,brut rose champagne,boerl kroff,,espumante,0.4333,0.0,1
1741014,render_nome_produtor,3,render,767048,brut champagne,boerl kroff,,espumante,0.4333,0.0,1
1741014,render_nome,1,render,27327,brut millesime champagne,michel loriot,,espumante,0.325,0.0,1
1741014,render_nome,2,render,28199,millesime brut champagne,roger legros,,espumante,0.325,0.0,1
1741014,render_nome,3,render,74685,brut millesime champagne,alfred gratien,,espumante,0.325,0.0,1
1741014,render_produtor,1,render,119679,b de brut champagne,boerl kroff,,espumante,0.4333,0.0,1
1741014,render_produtor,2,render,376468,brut rose champagne,boerl kroff,,espumante,0.4333,0.0,1
1741014,render_produtor,3,render,767048,brut champagne,boerl kroff,,espumante,0.4333,0.0,1
1741015,render_nome_produtor,1,render,781566,cortoncharlemagne grand cru,domaine francois dallaines,,branco,0.4933,0.0016,1
1741015,render_nome_produtor,2,render,7065,chablis grand cru valmur,domaine william fevre,,branco,0.4917,0.0016,1
1741015,render_nome_produtor,3,render,32923,valmur chablis grand cru,domaine vocoret et fils,,branco,0.4917,0.0016,1
1741015,render_nome,1,render,7065,chablis grand cru valmur,domaine william fevre,,branco,0.4917,0.0,1
1741015,render_nome,2,render,32923,valmur chablis grand cru,domaine vocoret et fils,,branco,0.4917,0.0,1
1741015,render_nome,3,render,72126,chablis grand cru valmur,domaine jean collet,,branco,0.4917,0.0,1
1741015,render_produtor,1,render,87829,chassagnemontrachet premier cru les chaumees,domaine francois dallaines,,branco,0.4283,0.0,1
1741015,render_produtor,2,render,129147,givry 1er cru petit marole blanc,domaine francois lumpp,,branco,0.4283,0.0,1
1741015,render_produtor,3,render,227449,rully 1er cru gresigny,domaine francois raquillet,,branco,0.4283,0.0,1
1741015,import_nome,1,import,2264202,Châteauneuf Du Pape Francoise Bay,Femme,,Tinto,0.0,0.0,1
1741015,import_produtor,1,import,8536376,Terroir Marno - Calcaire Pinot Gris,Francois Lipp,,Branco,0.2317,0.1,1
1741015,import_produtor,2,import,7084564,Rouge,Les Terroirs de Francois,,Tinto,0.1317,0.1,1
1741015,import_produtor,3,import,8474271,Rosé,Jean Francois Coquard,,Rosé,0.1317,0.1,1
1741016,render_nome_produtor,1,render,38324,chapelle dausone saintemilion grand cru,chateau ausone,,tinto,0.4333,0.0166,1
1741016,render_nome_produtor,2,render,13791,cotes du rhone,la chapelle de marin,,tinto,0.4167,0.0166,1
1741016,render_nome_produtor,3,render,16351,volnay,domaine chapelle et fils,,tinto,0.4167,0.0166,1
1741016,render_nome,1,render,38324,chapelle dausone saintemilion grand cru,chateau ausone,,tinto,0.4333,0.0166,1
1741016,render_nome,2,render,1493815,la ptite chapelle,chapelle berard,,Tinto,0.4167,0.0166,1
1741016,render_nome,3,render,12976,la chapelle rose danjou,chateau de fesles,,rose,0.2167,0.0166,1
1741016,render_produtor,1,render,5021,winemakers series cabernet sauvignon,ste chapelle,,tinto,0.4167,0.0,1
1741016,render_produtor,2,render,5022,chateau series merlot,ste chapelle,,tinto,0.4167,0.0,1
1741016,render_produtor,3,render,5024,chateau series cabernet sauvignon,ste chapelle,,tinto,0.4167,0.0,1
1741016,import_nome,1,import,4726711,Chapelle,Pierre Laforest,,Branco,0.2167,0.2167,1
1741016,import_produtor,1,import,4090746,Bergerac Rouge,Château Peyrelevade la Chapelle,,Tinto,0.4167,0.0,1
1741016,import_produtor,2,import,10465437,Bordeaux,Château de la Chapelle,,Tinto,0.4167,0.0,1
1741017,render_nome_produtor,1,render,105085,le manoir de croizet bages pauillac,chateau croizetbages,,tinto,0.325,0.0,1
1741017,render_nome_produtor,2,render,357431,la chapelle de bages pauillac,chateau hautbages liberal,,tinto,0.325,0.0,1
1741017,render_nome_produtor,3,render,3297,pauillac,chateau cordeillanbages,,tinto,0.2167,0.0,1
1741017,render_nome,1,render,105085,le manoir de croizet bages pauillac,chateau croizetbages,,tinto,0.325,0.0,1
1741017,render_nome,2,render,357431,la chapelle de bages pauillac,chateau hautbages liberal,,tinto,0.325,0.0,1
1741017,render_nome,3,render,26848,chateau la fleur peyrabon pauillac,chateau peyrabon,,tinto,0.2167,0.0,1
1741017,render_produtor,1,render,105085,le manoir de croizet bages pauillac,chateau croizetbages,,tinto,0.325,0.1083,1
1741017,render_produtor,2,render,3297,pauillac,chateau cordeillanbages,,tinto,0.2167,0.1083,1
1741017,render_produtor,3,render,18115,pauillac grand cru classe,chateau lynchbages,2020,tinto,0.2167,0.1083,1
1741017,import_nome,1,import,2046414,Pauillac,Château Fonbadet,,Tinto,0.1083,0.0,1
1741017,import_nome,2,import,2046979,Pauillac,Château Grand Canyon,,Tinto,0.1083,0.0,1
1741017,import_nome,3,import,2698323,Pauillac,Château Pibran,,Tinto,0.1083,0.0,1
1741018,render_nome_produtor,1,render,18115,pauillac grand cru classe,chateau lynchbages,2020,tinto,0.4643,0.0929,1
1741018,render_nome_produtor,2,render,1982,pauillac premier grand cru classe,chateau lafite rothschild,1990,tinto,0.3714,0.0929,1
1741018,render_nome_produtor,3,render,2077,pauillac grand cru classe,chateau clerc milon,2010,tinto,0.3714,0.0929,1
1741018,render_nome,1,render,18115,pauillac grand cru classe,chateau lynchbages,2020,tinto,0.4643,0.0929,1
1741018,render_nome,2,render,1982,pauillac premier grand cru classe,chateau lafite rothschild,1990,tinto,0.3714,0.0929,1
1741018,render_nome,3,render,2077,pauillac grand cru classe,chateau clerc milon,2010,tinto,0.3714,0.0929,1
1741018,render_produtor,1,render,18115,pauillac grand cru classe,chateau lynchbages,2020,tinto,0.4643,0.0929,1
1741018,render_produtor,2,render,42257,pauillac grand cru classe,chateau croizetbages,,tinto,0.3714,0.0929,1
1741018,render_produtor,3,render,188330,echo de lynchbages pauillac,chateau lynchbages,,tinto,0.2786,0.0929,1
1741019,render_nome_produtor,1,render,31085,saintemilion grand cru premier grand cru classe,chateau magdelaine,,tinto,0.4333,0.0,1
1741019,render_nome_produtor,2,render,66804,les songes de magdelaine saintemilion grand cru,chateau magdelaine,,tinto,0.4333,0.0,1
1741019,render_nome_produtor,3,render,21650,madiran,chateau montus,2018,tinto,0.2167,0.0,1
1741019,render_nome,1,render,903,chateau,chateau ksara,2019,tinto,0.2167,0.0,1
1741019,render_nome,2,render,21212,chateau maillard,jean guillot,,tinto,0.2167,0.0,1
1741019,render_nome,3,render,61206,chateau sainteanne medoc,jean guillot,,tinto,0.2167,0.0,1
1741019,render_produtor,1,render,31085,saintemilion grand cru premier grand cru classe,chateau magdelaine,,tinto,0.4333,0.0,1
1741019,render_produtor,2,render,66804,les songes de magdelaine saintemilion grand cru,chateau magdelaine,,tinto,0.4333,0.0,1
1741019,render_produtor,3,render,39783,chinon,chateau de coulaine,,tinto,0.2167,0.0,1
1741020,render_nome_produtor,1,render,27332,margaux grand cru classe,chateau malescot st exupery,2020,tinto,0.4643,0.0,1
1741020,render_nome_produtor,2,render,69102,la dame de malescot margaux,chateau malescot st exupery,2018,tinto,0.4643,0.0,1
1741020,render_nome_produtor,3,render,12539,margaux,chateau notton,,tinto,0.1857,0.0,1
1741020,render_nome,1,render,69102,la dame de malescot margaux,chateau malescot st exupery,2018,tinto,0.4643,0.2786,1
1741020,render_nome,2,render,3259,pavillon blanc du chateau margaux,chateau margaux,,branco,0.1857,0.2786,1
1741020,render_nome,3,render,3260,pavillon rouge du chateau margaux,chateau margaux,1983,tinto,0.1857,0.2786,1
1741020,render_produtor,1,render,27332,margaux grand cru classe,chateau malescot st exupery,2020,tinto,0.4643,0.0,1
1741020,render_produtor,2,render,69102,la dame de malescot margaux,chateau malescot st exupery,2018,tinto,0.4643,0.0,1
1741020,render_produtor,3,render,13527,les eolides minervois,chateau guery,,tinto,0.0929,0.0,1
1741021,render_nome_produtor,1,render,30814,m de martinens margaux,chateau martinens,,tinto,0.4333,0.0,1
1741021,render_nome_produtor,2,render,61084,margaux,chateau martinens,,tinto,0.4333,0.0,1
1741021,render_nome_produtor,3,render,86255,le cadet de martinens margaux,chateau martinens,,tinto,0.4333,0.0,1
1741021,render_nome,1,render,30814,m de martinens margaux,chateau martinens,,tinto,0.4333,0.2166,1
1741021,render_nome,2,render,903,chateau,chateau ksara,2019,tinto,0.2167,0.2166,1
1741021,render_nome,3,render,21212,chateau maillard,jean guillot,,tinto,0.2167,0.2166,1
1741021,render_produtor,1,render,30814,m de martinens margaux,chateau martinens,,tinto,0.4333,0.0,1
1741021,render_produtor,2,render,61084,margaux,chateau martinens,,tinto,0.4333,0.0,1
1741021,render_produtor,3,render,86255,le cadet de martinens margaux,chateau martinens,,tinto,0.4333,0.0,1
1741022,render_nome_produtor,1,render,781,napa valley cabernet sauvignon,chateau montelena,,tinto,0.4333,0.0,1
1741022,render_nome_produtor,2,render,1467412,premiere napa valley cabernet sauvignon,fairwinds estate winery,,Tinto,0.4333,0.0,1
1741022,render_nome_produtor,3,render,1543695,premiere napa valley cabernet sauvignon,chateau montelena,,Tinto,0.4333,0.0,1
1741022,render_nome,1,render,781,napa valley cabernet sauvignon,chateau montelena,,tinto,0.4333,0.0722,1
1741022,render_nome,2,render,2815,chateau buena vista cabernet sauvignon napa valley,buena vista,,tinto,0.3611,0.0722,1
1741022,render_nome,3,render,131392,the montelena estate cabernet sauvignon,chateau montelena,,tinto,0.3611,0.0722,1
1741022,render_produtor,1,render,781,napa valley cabernet sauvignon,chateau montelena,,tinto,0.4333,0.0,1
1741022,render_produtor,2,render,1543695,premiere napa valley cabernet sauvignon,chateau montelena,,Tinto,0.4333,0.0,1
1741022,render_produtor,3,render,131392,the montelena estate cabernet sauvignon,chateau montelena,,tinto,0.3611,0.0,1
1741023,render_nome_produtor,1,render,18781,saintestephe grand cru classe,chateau montrose,2017,tinto,0.4333,0.0,1
1741023,render_nome_produtor,2,render,66864,la dame de montrose saintestephe,chateau montrose,2011,tinto,0.4333,0.0,1
1741023,render_nome_produtor,3,render,314615,chateau montrose saint estephe,jean nony,,tinto,0.4333,0.0,1
1741023,render_nome,1,render,314615,chateau montrose saint estephe,jean nony,,tinto,0.4333,0.0,1
1741023,render_nome,2,render,611935,chateau montrose saintestephe,mahlerbesse,,tinto,0.4333,0.0,1
1741023,render_nome,3,render,1117078,chateau montrose saintestephe,ginestet,,tinto,0.4333,0.0,1
1741023,render_produtor,1,render,18781,saintestephe grand cru classe,chateau montrose,2017,tinto,0.4333,0.0,1
1741023,render_produtor,2,render,66864,la dame de montrose saintestephe,chateau montrose,2011,tinto,0.4333,0.0,1
1741023,render_produtor,3,render,322679,le saintestephe de montrose,chateau montrose,,tinto,0.4333,0.0,1
1741024,render_nome_produtor,1,render,62782,lalande de pomerol,chateau la petite duchesse,,tinto,0.6233,0.0,1
1741024,render_nome_produtor,2,render,73683,pomerol,la petite echoppe,,tinto,0.6233,0.0,1
1741024,render_nome_produtor,3,render,307655,lalande de pomerol,clos la petite croix,,tinto,0.6233,0.0,1
1741024,render_nome,1,render,96746,la petite eglise pomerol,chateau legliseclinet,,tinto,0.52,0.0,1
1741024,render_nome,2,render,747010,la petite eglise pomerol,denis durantou,,tinto,0.52,0.0,1
1741024,render_nome,3,render,347555,la petite perdrix,domaine la bartavelle,,tinto,0.4267,0.0,1
1741024,render_produtor,1,render,73683,pomerol,la petite echoppe,,tinto,0.6233,0.13,1
1741024,render_produtor,2,render,77728,maison rouge,la petite ferme,,tinto,0.4933,0.13,1
1741024,render_produtor,3,render,83673,margaux,la petite echoppe,,tinto,0.4933,0.13,1
1741024,import_nome,1,import,2150787,Lalande de Pomerol,Château La Fleur Brouard,,Tinto,0.4267,0.0,1
1741024,import_nome,2,import,8069910,Lalande-de-Pomerol,Château de la Marechaude,,Tinto,0.4267,0.0,1
1741024,import_nome,3,import,4381888,Pomerol,Maison A. de Luze,,Tinto,0.13,0.0,1
1741024,import_produtor,1,import,3111872,Merlot,La Petite Ferme,,Tinto,0.4933,0.4933,1
