W|gregory|white la famille 1 liter|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|greisinger|thin bratwurst 400g|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grejpfruty|grejpfruty|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grejpfruty|czerwone swieze bio okoo 100 kg|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
S
W|grejty|chardonnay mzv suche|??|w|chardonnay|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grejty|morava neumi cerveny 2324 cabernet sauvignon merlot a dunaj mzv suche|??|r|cabernet sauvignon|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|greko|greko|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|greko|greko|??|r|??|??|??|2019|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grele|veneto passito bianco|it|d|??|??|??|nv|10|??|encorpado|sobremesas, queijos, frutas secas|doce
W|grelha|de arame no3 23520cm|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelha|de arame no4 3123cm|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelha|para peixe 35x20cm rotary speto|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelha|para peixe 40x30cm rotary speto|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelha|para peixe 40x30cm rotary speto|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco|=49
W|grelha|simples 2025cm|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelhador|antiaderente 28cm otyma|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelhador|duplo members mark 50x27cm|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelhador|profissional antiaderente 24x24cm|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelhador|profissional antiaderente 34x24cm|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelia|seife aloe vera 100g|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelia|seife honig 100g|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelia|seife pure 100g|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelos|a rosaleira al natural|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelos|al natural 460 grs lata|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelos|al natural ecologicos|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelos|de nabo frip 1kg|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelos|frutas nieves al natural|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelos|gallegos al natural|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelos|gelagri cong saco kg 10|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelos|gelcampo 1 kg|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelos|milfolhas bomduelle 1k|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelos|milfolhas bonduelle cong 1kg 6|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelos|milfolhas bonduelle cong 25kg 4|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelos|milfolhas bonduelle cong 400gr 16|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelots|grelots|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grelots|aux noix conserver au frais 100g|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grembiule|grembiule|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grembiule|bianco panzanello|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grembiule|corto|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grembiule|da cucina atalanta|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grembiule|da cucina panzanello|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grembiule|da cucina personalizzato torri cantine store|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grembiule|enose|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grembiule|in cotone organico circavinum bottiglia io credo che|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grembiule|in cotone organico circavinum vendiamo mariti|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grembiule|lunaria|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grembiule|lungo|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|gremillet|ambassadeur brut|??|s|??|??|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|ambassadeur brut|??|s|??|??|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut|=84
W|gremillet|ambassadeur brut case|??|s|??|??|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|ambassadeur brut champagne|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|ambassadeur brut nv champagne 125|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|ambassadeur brut nv champagne 125|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut|=88
W|gremillet|ambassadeur champagne|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|seco
W|gremillet|blanc de blancs brut|??|s|??|??|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|blanc de blancs nv|??|s|??|??|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|seco
W|gremillet|blanc de noirs brut champagne|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|blanc de noirs brut nv champagne|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|blanc de noirs brut nv champagne 125|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|blanc de noirs champagne|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|seco
W|gremillet|brut ambassadeur champagne|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|brut ambassadeur champange nv|??|s|??|??|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|brut champagne nv|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|brut nv|??|s|??|??|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|brut selection nv|??|s|??|??|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|brut selection nv|??|s|??|??|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut|=101
W|gremillet|brut selection nv half|??|s|??|??|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|champagne ambassadeur|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|seco
W|gremillet|champagne ambassadeur brut|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|champagne ambassadeur brut|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut|=105
W|gremillet|champagne ambassadeur brut 0375 liter|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|champagne ambassadeur brut 15 liter|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|champagne ambassadeur brut mathusalem 60 liter|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|champagne blanc de blancs|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|seco
W|gremillet|champagne brut al primo piano ristorante gremillet|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|champagne brut vintage|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|champagne celebration red or gold bottle|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|seco
W|gremillet|champagne cuvee evidence|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|seco
W|gremillet|champagne flaschenkuhler|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|seco
W|gremillet|champagne grand cru brut|fr|s|??|champagne|??|nv|12|grand cru|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|champagne millesime|fr|s|??|champagne|??|2016|12|??|leve|aperitivos, frutos do mar, canapes|seco
W|gremillet|champagne premier cru brut|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|champagne rose ambassadeur brut|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|champagne rose brut 15 liter|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|champagne rose vrai extra brut|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|extra brut
W|gremillet|champagne zero dosage brut|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|champagne zero dosage brut nature|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut nature
W|gremillet|champagner mit kevin blanco|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|seco
W|gremillet|forget me not brut nv champagne|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|nv champagne brut selection|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|nv champagne brut selection|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut|=126
W|gremillet|nv champagne rose brut|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|rose brut|??|s|??|??|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|rose dassemblage brut champagne nv|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|rose dassemblage brut champagne nv 125|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|rose nv|??|p|??|??|??|nv|12.5|??|leve|aperitivos, frutos do mar, saladas|seco
W|gremillet|selection brut champagne nv|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|selection brut nv|??|s|??|??|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremillet|selection brut nv champagne|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|gremisio|qvevri amber|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|gren|m blade 74 cm grn|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|gren|m blomster 35 cm burned|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|gren|m br 48 cm grn|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|gren|m krystal sten|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|gren|med gslinger|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|gren|med hjerter 3333 cm|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|gren|mgrnne blade|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|gren|mkogler og sneglitter|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenaa|chokolade paskeg|??|r|??|??|??|2026|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenabar|grenabar|??|r|??|??|??|2021|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenabar|grenabar|??|r|??|??|??|2023|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenabar|grenabar|??|r|??|??|??|2023|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco|=147
W|grenabar|rouge|??|r|??|??|??|2017|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenabar|rouge|??|r|??|??|??|2021|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenabar|vdf red|??|r|??|??|??|2023|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenachator|grenachator|??|r|??|??|??|2020|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenachator|grenachator|??|r|??|??|??|2020|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco|=152
W|grenache|grenache|??|r|grenache|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenache|grenache|??|r|grenache|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco|=154
W|grenache|grenache|??|r|grenache|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco|=154
W|grenache|grenache|??|r|grenache|??|??|2020|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenache|grenache|??|r|grenache|??|??|2020|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco|=157
W|grenache|grenache|??|r|grenache|??|??|2020|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco|=157
W|grenache|les jamelles|??|r|grenache|??|??|2020|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenache|grenache|??|r|grenache|??|??|2021|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenache|grenache|??|r|grenache|??|??|2021|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco|=161
W|grenache|grenache|??|r|grenache|??|??|2021|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco|=161
W|grenache|grenache|??|r|grenache|??|??|2021|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco|=161
W|grenache|grenache|??|r|grenache|??|??|2021|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco|=161
W|grenache|g22|??|r|grenache|??|??|2022|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenache|sigurd winery|??|r|grenache|??|??|2022|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenache|sigurd winery|??|r|grenache|??|??|2022|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco|=167
W|grenache|grenache|??|r|grenache|??|??|2023|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenache|grenache|??|r|grenache|??|??|2023|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco|=169
W|grenache|grenache|??|r|grenache|??|??|2023|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco|=169
W|grenache|el albaricoque|??|r|grenache|??|??|2023|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenache|2023case only|??|r|grenache|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenache|grenache|??|r|grenache|??|??|2024|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenache|grenache|??|r|grenache|??|??|2024|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco|=174
W|grenache|grenache|??|r|grenache|??|??|2024|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco|=174
W|grenache|les foulards rouges|??|r|grenache|??|??|2024|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenache|grenache|??|r|grenache|??|??|2025|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenache|223|??|r|grenache|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenache|23 maison la|??|r|grenache|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenache|3|??|r|grenache|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenache|3 inebriati vin de france rouge|fr|r|grenache|??|??|2023|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenache|ancestor vine cirillo|??|r|grenache|??|??|2018|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenache|anne pichon|??|r|grenache|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenache|bag in box|??|r|grenache|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenache|barrique vdp valais fernand cina sa salgesch|??|r|grenache|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenache|bernat|??|r|grenache|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenache|bio nostos|??|r|grenache|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grenache|blanc|??|w|grenache|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc|??|w|grenache|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco|=189
W|grenache|blanc|??|w|grenache|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco|=189
W|grenache|blanc|??|w|grenache|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco|=189
W|grenache|blanc|??|w|grenache|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco|=189
W|grenache|blanc 14|??|w|grenache|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc 172 de visu|??|w|grenache|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc vents du sud|??|w|grenache|??|??|2012|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc vents du sud|??|w|grenache|??|??|2012|12.5|??|medio|peixes, frutos do mar, saladas|seco|=196
W|grenache|blanc vents du sud|??|w|grenache|??|??|2014|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc vents du sud|??|w|grenache|??|??|2014|12.5|??|medio|peixes, frutos do mar, saladas|seco|=198
W|domaine des tours reynaud|grenache blanc|??|w|grenache|??|??|2015|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|domaine des tours reynaud|grenache blanc|??|w|grenache|??|??|2016|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc|??|w|grenache|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc fra olifantsberg 15400 dkk tilfj til kurv|??|w|grenache|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc|??|w|grenache|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc|??|w|grenache|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco|=204
W|grenache|blanc|??|w|grenache|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco|=204
W|grenache|blanc|??|w|grenache|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco|=204
W|grenache|blanc|??|w|grenache|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco|=204
W|grenache|blanc personliche empfehlung|??|w|grenache|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc personliche empfehlung|??|w|grenache|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco|=209
W|grenache|blanc persoonlijke aanbeveling|??|w|grenache|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc recommandation personnelle|??|w|grenache|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc|??|w|grenache|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc|??|w|grenache|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco|=213
W|grenache|blanc|??|w|grenache|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco|=213
W|grenache|blanc|??|w|grenache|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco|=213
W|grenache|blanc ayama south africa bottle|za|w|grenache|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc personliche empfehlung|??|w|grenache|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc personliche empfehlung|??|w|grenache|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco|=218
W|grenache|blanc recommandation personnelle|??|w|grenache|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc|??|w|grenache|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc blend belle emilie blanc cellier des chartreux igp gard france|fr|w|grenache|??|??|nv|12.5|igp|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc dama d roca spain|es|w|grenache|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc de la chapelle|??|w|grenache|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc felicette france v|fr|w|grenache|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|vignobles foncalieu|grenache blanc lor du sud|??|w|grenache|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc piekenierskloof|??|w|grenache|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc reserve de lubin maison sinnae|??|w|grenache|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc selected vineyards|??|w|grenache|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc sold out|??|w|grenache|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc sous locean|??|w|grenache|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc stellenbosch rustenberg|??|w|grenache|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc thompson vineyard a tribute to grace|??|w|grenache|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blanc vermentino languedoc blanc abbotts delaunay|fr|w|grenache|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blancvalle de guadalupe ensenada|??|w|grenache|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|grenache|blend belle emilie rouge cellier des chartreux igp gard france|fr|r|grenache|??|??|nv|13.5|igp|encorpado|carnes vermelhas, massas, queijos|seco
