1. W|cassetta|vintage tasting gaggiole|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
16. W|cassetta vuota gaja barolo sperss|3 bottiglie|it|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
17. W|cassetta vuota giulio ferrari riserva del fondatore da|6 bottiglie|??|r|??|??|??|NV|13.5|riserva|medio|carne vermelha, massas, queijos curados|seco
18. W|cassetta vuota in cartone da 2bt con|finestra|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
19. W|cassetta vuota in cartone da 3bt con|finestra|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
20. W|cassetta vuota tenuta luce brunello|3 bottiglie|it|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
21. W|cassetta vuota tenuta san leonardo|carmenere da 3 bottiglie|??|r|carmenere|??|??|NV|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
22. W|cassetta vuota tenuta san leonardo da|6 bottiglie|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
23. W|cassetta vuota tiefebrunner feldmarschall da|6 bottiglie|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
24. W|cassetta vuota vie di romans|6 bottiglie|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
25. W|cassetta|wine set da champagne per 2 bottiglie e 6 accessori|fr|s|??|champagne|??|NV|12|??|leve|aperitivos, frutos do mar, sushi|brut
26. W|cassetta|x2|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
27. W|cassetta x2 copia|copia|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
28. W|cassetta|x3|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
29. W|cassetta|x6|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
30. W|cassetta x6 vini|premiati|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
31. W|cassette 10s 11t28t sunshine para bicicleta de|carretera|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
32. W|cassette 11s 11t46t sunshine para bicicleta de|montana|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
33. W|cassette 12s 10t50t sunshine para bicicleta de|montana|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
34. W|cassette 12s 11t50t sunshine para bicicleta de|montana|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
35. W|cassette 12s 9t50t sunshine para bicicleta de|montana|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
36. W|cassette 13s 11t52t sunshine para bicicleta de|montana|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
37. W|cassette in legno|delea|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
38. W|cassette sunshine 9v|1125t|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
39. W|cassette sunshine sz 11v|1128t|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
40. W|cassette wines|malbec|??|r|malbec|??|??|NV|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
41. W|cassettiera quick da ufficio|45x40x46cm|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
42. W|cassettiera regalo barocco cioccolatini assortiti 154g|venchi|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
43. W|cassettina birra montecassino media tenuta|albaneta|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
44. W|cassettina birra montecassino piccola tenuta|albaneta|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
45. W|c|c|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
46. W|cassia fistula|fruit|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
47. W|cassia short|dress|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
48. W|cassiano|2022 manincor|??|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
49. W|cassiano bio|2023 manincor 0|??|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
50. W|cassiano|igt 2022|??|r|??|??|??|2022|13.5|igt|medio|carne vermelha, massas, queijos curados|seco
51. W|cassiano|igt 2022 bio tenuta manincor|??|r|??|??|??|2022|13.5|igt|medio|carne vermelha, massas, queijos curados|seco
52. W|cassiano todi|rosso doc 2020|??|r|??|??|??|2020|13.5|doc|medio|carne vermelha, massas, queijos curados|seco
53. W|cassiara|2018|??|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco
54. W|cassiara|2018 monteforche|??|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco
55. W|cassiara|2023|??|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
56. W|cassiara|2023|??|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=55
57. W|cassiara monteforche|2018 veneto italy|it|r|??|veneto|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco
58. W|cassiara monteforche|2023|??|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
59. W|cassiday blare|2015 red california|us|r|??|??|??|2015|13.5|??|medio|carne vermelha, massas, queijos curados|seco
60. W|cassiday blare|2016 pinot noir california|us|r|pinot noir|??|??|2016|13.5|??|medio|carne vermelha, massas, queijos curados|seco
61. W|cassiday blare|2018 65 syrah32 zinfandel3 cabernet sauvignon california|us|r|cabernet sauvignon, syrah, zinfandel|??|??|2018|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
62. W|cassiday blare|2020 petite sirah zinfandel california|us|r|zinfandel|??|??|2020|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
63. W|cassiday blare|2024 white blend lodi|??|w|??|??|??|2024|12.5|??|leve|frutos do mar, peixes, saladas|seco
64. W|cassiday blare nonvintage cuvee claudette|california|us|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
65. W|cassie overlap top|blue|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
66. W|cassie overlap top|lilac|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
67. W|cassignol|rouge fitou espigne|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
68. W|cassini|2014 st emilion|??|r|??|??|??|2014|13.5|??|medio|carne vermelha, massas, queijos curados|seco
69. W|cassini saint emilion arnaud cassini bordeaux|france|fr|r|??|bordeaux|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
70. W|cassino nitti aglianico irpina|20|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
71. W|cassiodorus|cabernet sauvignon|??|r|cabernet sauvignon|??|??|NV|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
72. W|c|c|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=45
73. W|c|c|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=45
74. W|c|c|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=45
75. W|c|c|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=45
76. W|cassiopea bolgheri|rosato poggio al tesoro|it|p|??|bolgheri|??|NV|12.5|??|leve|saladas, aves, queijos leves|seco
77. W|cassiopea el|cielo|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
78. W|cassiopea|igt toscana rosato 2022|it|p|??|toscana|??|2022|12.5|igt|leve|saladas, aves, queijos leves|seco
79. W|cassiopea|igt toscana rosato 2023|it|p|??|toscana|??|2023|12.5|igt|leve|saladas, aves, queijos leves|seco
80. W|cassiopea pagus cerbaia|2018|??|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco
81. W|cassiopea|rosato 2023|??|p|??|??|??|2023|12.5|??|leve|saladas, aves, queijos leves|seco
82. W|cassiopea toscana|rosato 2023 poggio al tesoro|it|p|??|toscana|??|2023|12.5|??|leve|saladas, aves, queijos leves|seco
83. W|cassiopea toscana|rosato igt 2022 poggio al tesoro|it|p|??|toscana|??|2022|12.5|igt|leve|saladas, aves, queijos leves|seco
84. W|cassiopea toscano|rosato bolgheri poggio al tesoro|it|p|??|bolgheri|??|NV|12.5|??|leve|saladas, aves, queijos leves|seco
85. W|c|c|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=45
86. W|c|c|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=45
87. W|cassiopee|2022 bourgogne aligote gerlieus|fr|r|??|bourgogne|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
88. W|cassiopee|2022 bourgogne rouge en gerlieus|fr|r|??|bourgogne|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
89. W|cassiopee|2023 bourgogne rouge en gerlieus|fr|r|??|bourgogne|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
90. W|cassiopee|2023 hautes cote de beaune rouge les cotes|??|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
91. W|cassiopee|2023 hautes cote de beaune rouge les paizets|??|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
92. W|cassiopee|2023 maranges rouge les plantes|??|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
93. W|cassiopee|2023 maranges rouge les saugeot|??|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
94. W|cassiopee bourgogne aligote en gerlieus|2022|fr|r|??|bourgogne|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
95. W|cassiopee bourgogne aligote mitancherie|2022|fr|r|??|bourgogne|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
96. W|cassiopee en gerlius bourgogne aligote|2022|fr|r|??|bourgogne|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
97. W|cassiopee hcb|blanc|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
98. W|cassiopee maranges|rouge le bas du clos 2023|??|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
99. W|cassiopee maranges|rouge le saugeot 2022|??|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
100. W|cassiopee maranges|rouge le saugeot 2023|??|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
101. W|cassiopee|pinot noir jura|??|r|pinot noir|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
102. W|c|c|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=45
103. W|c|c|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=45
104. W|c|c|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=45
105. W|cassiopeia franc|2011|??|r|??|??|??|2011|13.5|??|medio|carne vermelha, massas, queijos curados|seco
106. W|cassiopeia mcfcaph|2015|??|r|??|??|??|2015|13.5|??|medio|carne vermelha, massas, queijos curados|seco
107. W|cassiopeia|merlot 2012|??|r|merlot|??|??|2012|13.5|??|medio|carne vermelha, massas, queijos curados|seco
108. W|cassiopeia|merlot 2015|??|r|merlot|??|??|2015|13.5|??|medio|carne vermelha, massas, queijos curados|seco
109. W|c|c|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=45
110. W|c|c|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=45
111. W|c|c|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=45
112. W|cassis|1958|??|r|??|??|??|1958|13.5|??|medio|carne vermelha, massas, queijos curados|seco
113. W|cassis anjou likr|20|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
114. W|cassis bardinet|070|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
115. W|cassis black currant pastilles oval tin anis de|flavigny|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
116. S
117. W|cassis|blanc|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
118. W|cassis|bols|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
119. W|cassis brasserie la|montagnarde|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
120. W|cassis caganis|2022 domaine du bagnol|??|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
121. W|cassis|cassissee|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
122. W|cassis chateau de fontcreuse cuvee f|white|??|w|??|??|??|NV|12.5|??|leve|frutos do mar, peixes, saladas|seco
123. W|cassis clos ste magdeleine|2024|??|r|??|??|??|2024|13.5|??|medio|carne vermelha, massas, queijos curados|seco
124. W|cassis clos val|bruyere|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
125. W|cassis clos val bruyere|2023 chateau barbanau|??|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
126. W|cassis clos val bruyere|2024 chateau barbanau|??|r|??|??|??|2024|13.5|??|medio|carne vermelha, massas, queijos curados|seco
127. W|cassis clos val bruyere chateau|barbanau|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
128. W|cassis cool drink|0 sugar holland tin|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
129. W|cassis cool drinkholland|tin|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
130. W|cassis creme slaur|15o|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
131. W|cassis cuvee marquis de fesques|2020 domaine du bagnol|??|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco
132. W|cassis de bourgogne simon|aine|fr|r|??|bourgogne|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
133. W|cassis de dijon|bardinet700|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
134. S
135. W|cassis distillerie|peureux|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
136. W|cassis|duval|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
137. W|cassis feuilles|bio|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
138. W|cassis frizzante raumland|sekthaus|??|s|??|??|??|NV|12|??|leve|aperitivos, frutos do mar, sushi|brut
139. W|cassis imperial likr|20|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
140. W|cassis in|wonderland|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
141. W|cassis in|wonderland|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=140
142. W|cassis jasmine jam confiture|parisienne|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
143. W|cassis l heritier guyot|070|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
144. W|cassis lindemans|35|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
145. W|cassis ma|brizard|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
146. W|cassis marie|brizard|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
147. W|cassis marie brizard|750cc|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
148. W|cassis menthe|unaju|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
149. W|cassis|noir de bourgogne|fr|r|??|bourgogne|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
150. W|cassis|noir de bourgogne dijon original|fr|r|??|bourgogne|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
151. W|cassis|noir de bourgogne liquer giffard|fr|r|??|bourgogne|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
152. W|cassis|pereux|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
153. W|cassis|peureux|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
154. W|cassis|peureux|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=153
155. W|cassis peureux|litro|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
156. W|cassis|rose|??|p|??|??|??|NV|12.5|??|leve|saladas, aves, queijos leves|seco
157. W|cassis|secco|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
158. W|cassis steel yellow|gold|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
159. W|cassisblatter|bio|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
160. W|cassislikor|weis|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
161. W|cassissee|16|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
162. W|cassissee cassis de|dijon|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
163. W|cassissee creme de|cassis|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
164. W|cassissee creme de cassis|16 07 liter|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
165. W|cassissee creme de cassis de|dijon|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
166. W|c|c|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=45
167. W|c|c|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=45
168. W|cassius slingback pumps|black|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
169. W|cassius slingback pumps medium|natural|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
170. W|cassolette fleur de sel de gruissan|70gr|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
171. W|cassone|malbec reserva 2016|??|r|malbec|??|??|2016|13.5|reserva|encorpado|carne vermelha, massas, queijos curados|seco
172. W|cassone malbecmalbec|reserva 2019|??|r|malbec|??|??|2019|13.5|reserva|medio|carne vermelha, massas, queijos curados|seco
173. W|cassone|reserva cabernet sauvignon|??|r|cabernet sauvignon|??|??|NV|13.5|reserva|encorpado|carne vermelha, massas, queijos curados|seco
174. W|cassone|reserva malbec tto|??|r|malbec|??|??|NV|13.5|reserva|encorpado|carne vermelha, massas, queijos curados|seco
175. W|cassoulet au canard et au porc|750gr|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
176. W|cassoulet au canard saucisses de toulouse 420g|bc|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
177. W|cassoulet au canard saucisses de toulouse 840grs|bc|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
178. W|cassoulet au confit|1kg100|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
179. W|cassoulet au confit|840gr|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
180. W|cassoulet au confit de canard|3 parts 1kg400|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
181. W|cassoulet au confit de canard|4 parts 1kg500|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
182. W|cassoulet au confit de canard|7 parts 2kg900|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
183. W|cassoulet au confit de canard|750gr|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
184. W|cassoulet au confit de canard 750gr|2 manchons bocal aymeric|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
185. W|cassoulet au confit de canard des landes|780 g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
186. W|cassoulet au confit de canard et saucisses de toulouse|420gr|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
187. W|cassoulet au confit de canard et saucisses de toulouse|840gr|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
188. W|cassoulet au confit de canard les delices de storens bocal|780g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
189. W|cassoulet au confit de canard spoli|420gr|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
190. W|cassoulet au confit de canard spoli|840gr|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
191. W|cassoulet au confit doie|840gr|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
192. W|cassoulet aux cuisses de canard|1kg050|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
193. W|cassoulet aux cuisses de canard|590gr|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
194. W|cassoulet canard bocal|audary|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
195. W|cassoulet canard bocal|audary|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=194
196. W|cassoulet con confit de pato|425 g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
197. W|cassoulet confit porc 420g|sodicas|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
198. W|cassoulet confit porc 840g|sodicas|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
199. W|cassoulet de canard duck france|400g|fr|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
200. W|cassoulet de canard duck france 780g|jar|fr|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
201. W|cassoulet de|castelnaudary|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
202. W|cassoulet de castelnaudary au canard et au porc|380gr|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
203. W|cassoulet de frank|putelat|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
204. W|cassoulet de la mer|630gr|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
205. W|cassoulet du vendangeur|840gr|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
206. W|cassoulet franck putelat verrine weck|720grs|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
207. W|cassoulet med andeconfit|425gr|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
208. W|cassoulet med andeconfit|800gr|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
209. W|cassoulet|perigourdin|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
210. W|cassoulet tarbais beans|1 lb 454g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
211. W|cassoulet toulousain|1 part|us|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
212. W|cassoulet with duck|confit|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
213. W|cassoulet with duck|confit|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=212
214. W|cassoulet with duck|confit|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=212
215. W|cassoulet with duck confit 850g les|carnardises|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
216. W|cassovia borovicka zlata|0 38|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
217. W|cassovia zlata borovicka|40 1|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
218. W|cast|aspersions|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
219. W|cast banfi brunello|d montalcino ita|it|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
220. W|cast banfi|rosso di mont|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
221. W|cast banfi|rosso montalcino ita|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
222. W|cast dama|16 vin santo 6pk 2016|??|f|??|??|??|2016|20|??|encorpado|sobremesas, queijos azuis, foie gras|doce
223. W|cast dama|21 cc ris monteb 2021|??|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
224. W|cast dama|23 chianti class 2023|it|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
225. W|cast dama chianti|class|it|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
