W|francois villard|saint joseph mairlant 2018|fr|r|syrah|rhone|saint-joseph|2018|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise andre|corton les renardes grand cru rouge 2018|fr|r|??|bourgogne|corton|2018|13.5|GRAND CRU|encorpado|carne vermelha, queijo|seco
W|francoise andre|corton les renardes grand cru rouge 2019|fr|r|??|bourgogne|corton|2019|13.5|GRAND CRU|encorpado|carne vermelha, queijo|seco
W|francoise andre|corton les renardes grand cru rouge 2022|fr|r|??|bourgogne|corton|2022|13.5|GRAND CRU|encorpado|carne vermelha, queijo|seco
W|francoise andre|cortoncharlemagne grand cru 2020|fr|r|??|??|??|2020|13.5|GRAND CRU|encorpado|carne vermelha, queijo|seco
W|francoise andre|cortoncharlemagne grand cru 2021|fr|r|??|??|??|2021|13.5|GRAND CRU|encorpado|carne vermelha, queijo|seco
W|francoise andre|cortoncharlemagne grand cru 2022|fr|r|??|??|??|2022|13.5|GRAND CRU|encorpado|carne vermelha, queijo|seco
W|francoise andre|pernandvergelesses les pins 2022|fr|r|??|??|??|2022|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise andre|pernandvergelesses les pins 2023|fr|r|??|??|??|2023|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise andre|pernandvergelesses premier cru en caradeux rouge 2017|fr|r|??|??|??|2017|13.5|PREMIER CRU|encorpado|carne vermelha, queijo|seco
W|francoise andre|pernandvergelesses premier cru en caradeux rouge 2019|fr|r|??|??|??|2019|13.5|PREMIER CRU|encorpado|carne vermelha, queijo|seco
W|francoise andre|pernandvergelesses premier cru les fichots rouge 2019|fr|r|??|??|??|2019|13.5|PREMIER CRU|encorpado|carne vermelha, queijo|seco
W|francoise andre|pernandvergelesses premier cru sous fretille 2022|fr|r|??|??|??|2022|13.5|PREMIER CRU|encorpado|carne vermelha, queijo|seco
W|francoise andre|pommard les vaumuriens 2022|fr|r|??|bourgogne|pommard|2022|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise andre|savignylesbeaune 1er cru|fr|r|??|??|??|NV|13.5|1ER CRU|encorpado|carne vermelha, queijo|seco
W|francoise andre|savignylesbeaune ez connardises rouge 2017|fr|r|??|??|??|2017|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise andre|savignylesbeaune ez connardises rouge 2019|fr|r|??|??|??|2019|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise andre|savignylesbeaune ez connardises rouge 2020|fr|r|??|??|??|2020|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise andre|savignylesbeaune ez connardises rouge 2022|fr|r|??|??|??|2022|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise andre|savignylesbeaune premier cru jarrons rouge 2020|fr|r|??|??|??|2020|13.5|PREMIER CRU|encorpado|carne vermelha, queijo|seco
W|francoise andre|savignylesbeaune premier cru les hauts jarrons blanc 2020|fr|w|??|??|??|2020|12.5|PREMIER CRU|medio|peixe, frutos do mar|seco
W|francoise andre|savignylesbeaune premier cru les hauts jarrons blanc 2022|fr|w|??|??|??|2022|12.5|PREMIER CRU|medio|peixe, frutos do mar|seco
W|francoise andre|savignylesbeaune premier cru les vergelesses blanc 2017|fr|w|??|??|??|2017|12.5|PREMIER CRU|medio|peixe, frutos do mar|seco
W|francoise andre|savignylesbeaune premier cru les vergelesses blanc 2019|fr|w|??|??|??|2019|12.5|PREMIER CRU|medio|peixe, frutos do mar|seco
W|francoise andre|savignylesbeaune premier cru les vergelesses blanc 2020|fr|w|??|??|??|2020|12.5|PREMIER CRU|medio|peixe, frutos do mar|seco
W|francoise andre|savignylesbeaune premier cru les vergelesses blanc 2021|fr|w|??|??|??|2021|12.5|PREMIER CRU|medio|peixe, frutos do mar|seco
W|francoise andre|savignylesbeaune premier cru les vergelesses blanc 2022|fr|w|??|??|??|2022|12.5|PREMIER CRU|medio|peixe, frutos do mar|seco
W|francoise andre|savignylesbeaune premier cru les vergelesses rouge 2019|fr|r|??|??|??|2019|13.5|PREMIER CRU|encorpado|carne vermelha, queijo|seco
W|francoise andre|savignylesbeaune premier cru les vergelesses rouge 2022|fr|r|??|??|??|2022|13.5|PREMIER CRU|encorpado|carne vermelha, queijo|seco
W|francoise bedel|brut entre ciel et terre nv|fr|s|??|??|??|NV|12|??|medio|aperitivos, frutos do mar|brut
W|francoise bedel|champagne brut comme autrefois|fr|s|??|champagne|champagne|NV|12|??|medio|aperitivos, frutos do mar|brut
W|francoise bedel|champagne comme autrefois brut 2008|fr|s|??|champagne|champagne|2008|12|??|medio|aperitivos, frutos do mar|brut
W|francoise bedel|champagne comme autrefois extra brut 2006|fr|s|??|champagne|champagne|2006|12|??|medio|aperitivos, frutos do mar|extra brut
W|francoise bedel|champagne comme autrefois extra brut 2006|fr|s|??|champagne|champagne|2006|12|??|medio|aperitivos, frutos do mar|extra brut|=156
W|francoise bedel|champagne dis vin secret 2018|fr|s|??|champagne|champagne|2018|12|??|medio|aperitivos, frutos do mar|brut
W|francoise bedel|champagne dis vin secret brut|fr|s|??|champagne|champagne|NV|12|??|medio|aperitivos, frutos do mar|brut
W|francoise bedel|champagne dis vin secret brut|fr|s|??|champagne|champagne|NV|12|??|medio|aperitivos, frutos do mar|brut|=159
W|francoise bedel|champagne entre ciel et terre|fr|s|??|champagne|champagne|NV|12|??|medio|aperitivos, frutos do mar|brut
W|francoise bedel|champagne entre ciel et terre|fr|s|??|champagne|champagne|NV|12|??|medio|aperitivos, frutos do mar|brut|=161
W|francoise bedel|champagne entre ciel et terre extra brut 2016|fr|s|??|champagne|champagne|2016|12|??|medio|aperitivos, frutos do mar|extra brut
W|francoise bedel|champagne entre ciel et terre extra brut 2016|fr|s|??|champagne|champagne|2016|12|??|medio|aperitivos, frutos do mar|extra brut|=163
W|francoise bedel|champagne lame de la terre 2002|fr|s|??|champagne|champagne|2002|12|??|medio|aperitivos, frutos do mar|brut
W|francoise bedel|champagne lame de la terre extra dry 2008|fr|s|??|champagne|champagne|2008|12|??|medio|aperitivos, frutos do mar|brut
W|francoise bedel|champagne lame de la terre extra dry 2008|fr|s|??|champagne|champagne|2008|12|??|medio|aperitivos, frutos do mar|brut|=166
W|francoise bedel|champagne originelle nv|fr|s|??|champagne|champagne|NV|12|??|medio|aperitivos, frutos do mar|brut
W|francoise bedel|ciel terre|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise bedel|comme autrefois|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise bedel|comme autrefois 2002|fr|r|??|??|??|2002|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise bedel|comme autrefois 2008|fr|r|??|??|??|2008|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise bedel|comme autrefois extra brut 2007|fr|s|??|??|??|2007|12|??|medio|aperitivos, frutos do mar|extra brut
W|francoise bedel|cuvee comme autrefois blanc de noirs brut champagne france nv|fr|s|??|champagne|champagne|NV|12|??|medio|aperitivos, frutos do mar|brut
W|francoise bedel|cuvee comme autrefois blanc de noirs brut disgorged 2012 nv 1|fr|s|??|??|??|2012|12|??|medio|aperitivos, frutos do mar|brut
W|francoise bedel|cuvee comme autrefois champagne 2002|fr|s|??|champagne|champagne|2002|12|??|medio|aperitivos, frutos do mar|brut
W|francoise bedel|cuvee comme autrefois extra brut 2005|fr|s|??|??|??|2005|12|??|medio|aperitivos, frutos do mar|extra brut
W|francoise bedel|cuvee comme autrefois extra brut 2006|fr|s|??|??|??|2006|12|??|medio|aperitivos, frutos do mar|extra brut
W|francoise bedel|cuvee entre ciel et terre brut champagne france|fr|s|??|champagne|champagne|NV|12|??|medio|aperitivos, frutos do mar|brut
W|francoise bedel|cuvee entre ciel et terre brut champagne france nv|fr|s|??|champagne|champagne|NV|12|??|medio|aperitivos, frutos do mar|brut
W|francoise bedel|cuvee originelle champagne france nv|fr|s|??|champagne|champagne|NV|12|??|medio|aperitivos, frutos do mar|brut
W|francoise bedel|dis vin secret|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise bedel|dis vin secret brut francoise bedel 2016|fr|s|??|??|??|2016|12|??|medio|aperitivos, frutos do mar|brut
W|francoise bedel|dis vin secret brut francoise bedel 2016|fr|s|??|??|??|2016|12|??|medio|aperitivos, frutos do mar|brut|=183
W|francoise bedel|dis vin secret brut francoise bedel 2018|fr|s|??|??|??|2018|12|??|medio|aperitivos, frutos do mar|brut
W|francoise bedel|dis vin secret brut francoise bedel 2018|fr|s|??|??|??|2018|12|??|medio|aperitivos, frutos do mar|brut|=185
W|francoise bedel|dis vin secret brut nv|fr|s|??|??|??|NV|12|??|medio|aperitivos, frutos do mar|brut
W|francoise bedel|dis vin secret nv|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise bedel|entre ciel et terre|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise bedel|entre ciel et terre brut nv|fr|s|??|??|??|NV|12|??|medio|aperitivos, frutos do mar|brut
W|francoise bedel|entre ciel et terre francoise bedel 2016|fr|r|??|??|??|2016|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise bedel|entre ciel et terre nv|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise bedel|entre ciel terre extra brut champagne nv|fr|s|??|champagne|champagne|NV|12|??|medio|aperitivos, frutos do mar|extra brut
W|francoise bedel|et fils comme autrefois extrabrut 2002|fr|r|??|??|??|2002|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise bedel|et fils comme autrefois extrabrut 2007|fr|r|??|??|??|2007|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise bedel|et fils entre ciel et terre extra brut|fr|s|??|??|??|NV|12|??|medio|aperitivos, frutos do mar|extra brut
W|francoise bedel|et fils lame de la terre brut 2010|fr|s|??|??|??|2010|12|??|medio|aperitivos, frutos do mar|brut
W|francoise bedel|et fils originelle extra brut|fr|s|??|??|??|NV|12|??|medio|aperitivos, frutos do mar|extra brut
W|francoise bedel|fils cuvee dis vin secret brut champagne france nv|fr|s|??|champagne|champagne|NV|12|??|medio|aperitivos, frutos do mar|brut
W|francoise bedel|lame de la terre extra brut 2002 late release|fr|s|??|??|??|2002|12|??|medio|aperitivos, frutos do mar|extra brut
W|francoise bedel|lame de la terre extra brut 2010|fr|s|??|??|??|2010|12|??|medio|aperitivos, frutos do mar|extra brut
W|francoise bedel|lame de la terre extra brut 2011|fr|s|??|??|??|2011|12|??|medio|aperitivos, frutos do mar|extra brut
W|francoise bedel|lame de la terre extra brut millesime 2006|fr|s|??|??|??|2006|12|??|medio|aperitivos, frutos do mar|extra brut
W|francoise bedel|lame de la terre extra brut millesime champagne france 2002|fr|s|??|champagne|champagne|2002|12|??|medio|aperitivos, frutos do mar|extra brut
W|francoise bedel|lame de la terre francoise bedel 2008|fr|r|??|??|??|2008|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise bedel|lame de la terre millesime 2010|fr|r|??|??|??|2010|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise bedel|originelle francoise bedel 2016|fr|r|??|??|??|2016|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise bedel|originelle francoise bedel 2016|fr|r|??|??|??|2016|13.5|??|encorpado|carne vermelha, queijo|seco|=207
W|francoise bedel|originelle nv|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise chauvenet|cremant de bourgogne brut aoc schaumwein frankreich 1 x 0|fr|s|??|??|??|NV|12|AOC|medio|aperitivos, frutos do mar|brut
W|francoise chauvenet|cremant de bourgogne brut aoc schaumwein frankreich 12 x 0|fr|s|??|??|??|NV|12|AOC|medio|aperitivos, frutos do mar|brut
W|francoise chauvenet|cremant de bourgogne brut aoc schaumwein frankreich 3 x 0|fr|s|??|??|??|NV|12|AOC|medio|aperitivos, frutos do mar|brut
W|francoise chauvenet|cremant de bourgogne brut aoc schaumwein frankreich 6 x 0|fr|s|??|??|??|NV|12|AOC|medio|aperitivos, frutos do mar|brut
W|francoise chauvenet|cremant de bourgogne rose brut aoc schaumwein frankreich 1 x 0|fr|s|??|??|??|NV|12|AOC|medio|aperitivos, frutos do mar|brut
W|francoise chauvenet|cremant de bourgogne rose brut aoc schaumwein frankreich 12 x 0|fr|s|??|??|??|NV|12|AOC|medio|aperitivos, frutos do mar|brut
