1. W|zachowickie|semisweet|??|d|??|??|??|NV|10|??|medio|sobremesas, queijos|demi-sec
2. X
3. X
4. X
5. X
6. X
7. X
8. X
9. X
10. X
11. X
12. X
13. X
14. X
15. X
16. X
17. X
18. X
19. X
20. X
21. X
22. X
23. X
24. X
25. X
26. X
27. X
28. X
29. X
30. X
31. X
32. X
33. X
34. X
35. X
36. X
37. X
38. X
39. X
40. X
41. X
42. X
43. X
44. X
45. X
46. X
47. X
48. X
49. X
50. X
51. X
52. X
53. X
54. X
55. X
56. W|zagalos|reserve 2022 alentejo|pt|w|??|??|??|2022|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
119. W|van|zellers co vz 2021 douro|pt|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
120. X
121. W|vallegre|special reserve 2020 douro|pt|w|??|??|??|2020|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
122. W|vallegre|rabigato 2025 douro|pt|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
123. W|vallegre|moscate galego 2024 douro|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
124. W|vallegre|harvest 2024 douro|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
125. W|valle|pradinhos the lost corner 2019 trasosmontes|??|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
126. W|valle|pradinhos grande reserva 2020 trasosmontes|??|w|??|??|??|2020|12.5|reserva|medio|peixes, frutos do mar, saladas|seco
127. W|valle|pradinhos 2023 trasosmontes|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
128. W|valle|longo 2023 douro|pt|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
129. W|valle de pradinhos|reserve|??|w|??|??|??|NV|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
130. W|vallado|tres melros 2023 douro|pt|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
131. W|vallado|prima 2024 douro|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
132. W|vallado|2024 douro|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
133. W|vall da nogueirinha|2022 douro|pt|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
134. W|val|moreira reserve 2022 douro|pt|w|??|??|??|2022|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
135. W|val|moreira harvest 2023 douro|pt|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
136. W|vajra|bianco dragon|??|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
137. W|vadio|2023 bairrada|pt|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
138. W|urze|reserve 2023 douro|pt|w|??|??|??|2023|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
139. W|uni|stolpman 2024|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
140. W|two|bottle set|??|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
141. W|trois|atlantico 2021 peninsula de setubal|pt|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
142. W|tres|gigantes 2024 melgaco|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
143. W|trebbiano|dabruzzo doc 12|??|w|??|??|??|NV|12.5|doc|medio|peixes, frutos do mar, saladas|seco
144. W|tre|monti vigna rocca albana organic|??|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
145. W|tre|monti doppio pignoletto frizzante|??|s|??|??|??|NV|12|dop|leve|aperitivos, frutos do mar, sushi|brut
146. W|tre|monte dalbana frizzante|??|s|??|??|??|NV|12|??|leve|aperitivos, frutos do mar, sushi|brut
147. W|traminer|aromatico 12|??|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
148. W|tramin|kellerei pepi sauvignon 135|??|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
149. W|torre de menagem|2024 vinhos verdes|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
150. W|torre da palma|reserve 2023 regional alentejano|pt|w|??|??|??|2023|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
151. W|torre da palma|family reserve 2018 regional alentejano|pt|w|??|??|??|2018|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
152. W|torre da palma|arinto alvarinho 2022 regional alentejano|pt|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
153. W|tordo|loureiro premium edition 2024 vinhos verdes|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
154. W|tordo|alvarinho sur lies premium edition 2024 vinhos verdes|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
155. W|tordo|alvarinho premium edition 2024 vinhos verdes|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
156. W|tordo|alvarinho 2024 regional minho|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
157. W|torbreck|barossa valley woodcutters semillon 474330|au|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
158. W|titular|encruzado 2020 dao|pt|w|??|??|??|2020|12.5|??|medio|peixes, frutos do mar, saladas|seco
159. W|titan|of tavoravarosa daemon sescenti sexaginta sex 2020 tavoravarosa|??|w|??|??|??|2020|12.5|ava|medio|peixes, frutos do mar, saladas|seco
160. W|titan|of tavoravarosa daemon 2020 tavoravarosa|??|w|??|??|??|2020|12.5|ava|medio|peixes, frutos do mar, saladas|seco
161. W|titan|of douro reserve 2023 douro|pt|w|??|??|??|2023|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
162. W|titan|of douro fragmentado douro|pt|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
163. W|titan|indiegente siria 2023 beira interior|pt|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
164. W|tim|grande reserva 2019 douro|pt|w|??|??|??|2019|12.5|reserva|medio|peixes, frutos do mar, saladas|seco
165. W|tiago|cabaco vinhas velhas 2024 alentejo|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
166. W|textura|pura 2022 dao|pt|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
167. W|textura da estrela|2022 dao|pt|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
168. W|terroir|vulcanico verdelho 2021 pico island azores|pt|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
169. W|terroir|vulcanico terras de lava 2023 pico island azores|pt|w|??|??|??|2023|12.5|ava|medio|peixes, frutos do mar, saladas|seco
170. W|terroir|vulcanico terrantez do pico 2022 pico island azores|pt|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
171. W|terroir|vulcanico frei gigante 2023 pico island azores|pt|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
172. W|terroir|vulcanico arinto dos acores 2023 pico island azores|pt|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
173. W|terroir|sense fronteres brisat 2021 montsant|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
174. W|terras do grifo|reserve 2019 douro|pt|w|??|??|??|2019|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
175. W|terras do grifo|grand reserve 2019 douro|pt|w|??|??|??|2019|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
176. W|terras do grifo|2024 douro|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
177. W|terras|dervideira 2023 alentejo|pt|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
178. W|terracota|2022 doc dao|pt|w|??|??|??|2022|12.5|doc|medio|peixes, frutos do mar, saladas|seco
179. W|teppo|peixe niepoort 2015 vinhos verdes|pt|w|??|??|??|2015|12.5|??|medio|peixes, frutos do mar, saladas|seco
180. W|tejo|alqueve pinhal da torre|pt|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
181. W|teixuga|encruzado 2019 dao|pt|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
182. W|tecedeiras|lilas 2021 douro|pt|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
183. W|tasting|flight|??|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
184. W|tarelo|monumental arinto 2018 acores|??|w|??|??|??|2018|12.5|??|medio|peixes, frutos do mar, saladas|seco
185. W|tarelo|arinto verdelho 2019 acores|??|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
186. W|tapada do chaves|vinhas velhas 2018 alentejo|pt|w|??|??|??|2018|12.5|??|medio|peixes, frutos do mar, saladas|seco
187. W|tapada do chaves|2022 alentejo|pt|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
188. W|tapada do barao|selective harvest 2020 regional alentejano|pt|w|??|??|??|2020|12.5|??|medio|peixes, frutos do mar, saladas|seco
189. W|tapada de coelheiros|2017 alentejo|pt|w|??|??|??|2017|12.5|??|medio|peixes, frutos do mar, saladas|seco
190. W|talent|vs memorias 2022 douro|pt|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
191. W|taboadella|reserve encruzado 2024 dao|pt|w|??|??|??|2024|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
192. W|taboadella|grande villae 2020 dao|pt|w|??|??|??|2020|12.5|??|medio|peixes, frutos do mar, saladas|seco
193. W|taboadella|2025 dao|pt|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
194. W|sweet|desert wine 4|??|d|??|??|??|NV|10|??|medio|sobremesas, queijos|doce
195. W|susana esteban|vinyle 2021 regional alentejano|pt|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
196. W|susana esteban|tira o veu vinhas velhas 2021 regional alentejano|pt|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
197. W|susana esteban|foudre 2020 regional alentejano|pt|w|??|??|??|2020|12.5|??|medio|peixes, frutos do mar, saladas|seco
198. X
199. X
200. X
201. W|starling|castle gewurtztrami|??|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
202. W|spoke|resolute 2022 marlborough|nz|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
203. W|spoke|awatere 2022 marlborough|nz|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
204. W|sou|alvarinho magnum 2021 1 vinhos verdes|pt|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
205. W|sou|alvarelhao 2020 vinhos verdes|pt|w|??|??|??|2020|12.5|??|medio|peixes, frutos do mar, saladas|seco
206. W|sottal|leve 2024 lisboa|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
207. W|sonante|harvest 2023 dop dao|pt|w|??|??|??|2023|12.5|dop|medio|peixes, frutos do mar, saladas|seco
208. W|solar de veade|solar 2018 vinhos verdes|pt|w|??|??|??|2018|12.5|??|medio|peixes, frutos do mar, saladas|seco
209. W|soave|re midas|it|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
210. W|soalheiro terramatter|2022 vinhos verdes|pt|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
211. W|soalheiro sauvignon|blanc e alvarinho 2024 vinhos verdes|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
212. W|soalheiro primeiras|vinhas 2024 vinhos verdes|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
213. W|soalheiro nature|2023 vinhos verdes|pt|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
214. W|soalheiro magnum|terramatter 2022 1 vinhos verdes|pt|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
215. W|soalheiro granit|2024 vinhos verdes|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
216. W|soalheiro edicao|especial 40 anos vinhos verdes|pt|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
217. X
218. W|soalheiro cota|27 2023 vinhos verdes|pt|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
219. W|soalheiro alvarinho|reserve 2022 doc vinhos verdes|pt|w|??|??|??|2022|12.5|doc|medio|peixes, frutos do mar, saladas|seco
220. W|soalheiro alvarinho|9 docil 2024 vinhos verdes|pt|w|??|??|??|2024|12.5|doc|medio|peixes, frutos do mar, saladas|seco
221. W|soalheiro alvarinho|2024 vinhos verdes|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
222. W|soalheiro allo|2024 minho|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
223. X
224. W|skouras|moscofilero|??|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
225. W|skeleton|gruner veltliner|??|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
226. W|simply|0 alkoholivaba vein|??|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
227. W|sidonio de sousa|reserve 2020 bairrada|pt|w|??|??|??|2020|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
228. W|sexy|2020 regional alentejano|pt|w|??|??|??|2020|12.5|??|medio|peixes, frutos do mar, saladas|seco
229. W|serie|impar retorto 2018 alentejo doc|pt|w|??|??|??|2018|12.5|doc|medio|peixes, frutos do mar, saladas|seco
230. W|sentimento|premium 2021 vinhos verdes|pt|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
231. W|senhor|doutor field blend 2019 alentejo|pt|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
232. W|semisweetbubbly|0|??|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
233. W|semisweet|1|??|d|??|??|??|NV|10|??|medio|sobremesas, queijos|demi-sec
234. W|seara|dordens gouveio real 2019 douro|pt|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
235. W|sauvignon|doc 12|??|w|??|??|??|NV|12.5|doc|medio|peixes, frutos do mar, saladas|seco
236. W|sarmentinho|bairrada|pt|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
237. W|sao|luiz reserve 2023 douro|pt|w|??|??|??|2023|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
238. W|sao|lourenco 2020 bairrada|pt|w|??|??|??|2020|12.5|??|medio|peixes, frutos do mar, saladas|seco
239. W|santos da casa|reserva alvarinho vv 2019 vinhos verdes|pt|w|??|??|??|2019|12.5|reserva|medio|peixes, frutos do mar, saladas|seco
240. W|santos da casa|colheita 2023 douro|pt|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
241. W|santiago|na anfora do rocim 2023 moncao e melgaco|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
242. W|santa|cristina grande escolha 2024 vinhos verdes|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
243. W|santa|cristina alvarinho trajadura 2024 vinhos verdes|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
244. W|santa|cristina alvarinho 2024 vinhos verdes|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
245. W|sanguinhal|chardonnay arinto 2023 lisboa|pt|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
246. W|salento|fiano 13|??|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
247. W|saint|peyre viognier|??|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
248. W|sagrado|reserve 2017 douro|pt|w|??|??|??|2017|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
249. W|sagrado|2019 douro|pt|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
250. W|ruelas|2023 lisboa|pt|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
251. W|rubrica|2023 regional alentejano|pt|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
252. W|royal|palmeira loureiro 2020 vinhos verdes|pt|w|??|??|??|2020|12.5|??|medio|peixes, frutos do mar, saladas|seco
253. W|royal|palmeira loureiro 2009 minho|pt|w|??|??|??|2009|12.5|??|medio|peixes, frutos do mar, saladas|seco
254. W|rovisco|garcia 2017 regional alentejano|pt|w|??|??|??|2017|12.5|??|medio|peixes, frutos do mar, saladas|seco
255. W|rotulo|niepoort 2020 douro|pt|w|??|??|??|2020|12.5|??|medio|peixes, frutos do mar, saladas|seco
256. W|roncathe|soave|it|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
257. W|romano|cunha old vines 2018 trasosmontes|??|w|??|??|??|2018|12.5|??|medio|peixes, frutos do mar, saladas|seco
258. W|rola|reserve 2020 douro|pt|w|??|??|??|2020|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
259. W|rola|late harvest 2017 37 douro|pt|d|??|??|??|2017|10|??|medio|sobremesas, queijos|doce
260. W|rola|2023 douro|pt|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
261. W|rocim|barbeito a meias verdelho na anfora 2020 madeira|??|f|??|??|??|2020|20|??|encorpado|queijos, sobremesas, charutos|seco
262. W|riversmarie|platt vineyard chardonnay 2018 california|??|w|??|??|??|2018|12.5|??|medio|peixes, frutos do mar, saladas|seco
263. W|riversmarie|b thieriot vineyard chardonnay 2018 california|??|w|??|??|??|2018|12.5|??|medio|peixes, frutos do mar, saladas|seco
264. W|rivera|preludio n1 chardonnay 13|??|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
265. W|riesling|docil projectos niepoort 2020 douro|pt|w|??|??|??|2020|12.5|doc|medio|peixes, frutos do mar, saladas|seco
266. W|ribeiro|santo vinha da neve 2023 dao|pt|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
267. W|ribeiro|santo encruzado 2025 dao|pt|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
268. W|ribeiro|santo automatico 2022 dao|pt|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
269. W|ribeiro|santo 2024 dao|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
270. W|reverse|sauvignon blanc nett alcoholfree 05|??|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
271. W|reverse|pinot blanc sweet nett alcoholfree 05|??|d|??|??|??|NV|10|??|medio|sobremesas, queijos|doce
