1. W|masciarelli|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|doc|medio|carne vermelha, massas, queijo|seco
69. W|aquila fidata|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2020|13.5|doc|medio|carne vermelha, massas, queijo|seco
70. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2020|13.5|doc|medio|carne vermelha, massas, queijo|seco
71. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2020|13.5|doc|medio|carne vermelha, massas, queijo|seco
72. W|cantina wilma|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2019|13.5|doc|medio|carne vermelha, massas, queijo|seco
73. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2019|13.5|doc|medio|carne vermelha, massas, queijo|seco
74. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2019|13.5|doc|medio|carne vermelha, massas, queijo|seco
75. W|francesco i|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2018|13.5|doc|medio|carne vermelha, massas, queijo|seco
76. W|emidio pepe|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2018|13.5|doc|medio|carne vermelha, massas, queijo|seco
77. W|valentini|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2017|13.5|doc|medio|carne vermelha, massas, queijo|seco
78. W|valentini|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2017|13.5|doc|medio|carne vermelha, massas, queijo|seco
79. W|valentini|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2017|13.5|doc|medio|carne vermelha, massas, queijo|seco
80. W|azione vini|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2017|13.5|doc|medio|carne vermelha, massas, queijo|seco
81. W|valentini|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2015|13.5|doc|medio|carne vermelha, massas, queijo|seco
82. W|valentini|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2015|13.5|doc|medio|carne vermelha, massas, queijo|seco
83. W|emidio pepe|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2010|13.5|doc|medio|carne vermelha, massas, queijo|seco
84. W|emidio pepe|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2003|13.5|doc|medio|carne vermelha, massas, queijo|seco
85. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|1994|13.5|doc|medio|carne vermelha, massas, queijo|seco
86. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
87. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
88. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
89. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
90. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
91. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
92. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
93. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
94. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
95. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
96. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
97. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
98. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
99. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
100. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
101. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
102. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
103. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
104. W|di sipio|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2018|13.5|dop|medio|carne vermelha, massas, queijo|seco
105. W|di sipio|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
106. W|demeterbio|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
107. W|demeter|coste di moro montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2020|13.5|??|medio|carne vermelha, massas, queijo|seco
108. W|montepulciano dabruzzo|montepulciano dabruzzo gold|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
109. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
110. W|veganlunariabiodynamie|coste di moro montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
111. W|veganlunariabiodynamie|coste di moro montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
112. W|orsogna|coste di moro montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
113. W|orsogna|coste di moro montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
114. W|coste di moro|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2020|13.5|??|medio|carne vermelha, massas, queijo|seco
115. W|cantina frentana|costa del molino montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
116. W|corium|corium montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|doc|medio|carne vermelha, massas, queijo|seco
117. W|contesa|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
118. W|contesa|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
119. W|contesa|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
120. W|nostradamus|montepulciano dabruzzo colline teramane riserva|it|r|montepulciano|abruzzo|colline teramane|NV|14|??|encorpado|carne vermelha, massas, queijo|seco
121. W|velenosi|verso sera montepulciano dabruzzo|it|r|montepulciano|abruzzo|colline teramane|2020|14|docg|encorpado|carne vermelha, massas, queijo|seco
122. W|velenosi|verso sera montepulciano dabruzzo|it|r|montepulciano|abruzzo|colline teramane|2020|14|docg|encorpado|carne vermelha, massas, queijo|seco
123. W|velenosi|verso sera montepulciano dabruzzo|it|r|montepulciano|abruzzo|colline teramane|2020|14|docg|encorpado|carne vermelha, massas, queijo|seco
124. W|illuminati|zanna riserva montepulciano dabruzzo|it|r|montepulciano|abruzzo|colline teramane|NV|14|docg|encorpado|carne vermelha, massas, queijo|seco
125. W|illuminati|zanna riserva montepulciano dabruzzo|it|r|montepulciano|abruzzo|colline teramane|NV|14|docg|encorpado|carne vermelha, massas, queijo|seco
126. W|illuminati|zanna riserva montepulciano dabruzzo|it|r|montepulciano|abruzzo|colline teramane|NV|14|docg|encorpado|carne vermelha, massas, queijo|seco
127. W|illuminati|zanna riserva montepulciano dabruzzo|it|r|montepulciano|abruzzo|colline teramane|NV|14|docg|encorpado|carne vermelha, massas, queijo|seco
128. W|illuminati|pieluni riserva montepulciano dabruzzo|it|r|montepulciano|abruzzo|colline teramane|NV|14|docg|encorpado|carne vermelha, massas, queijo|seco
129. W|illuminati|pieluni riserva montepulciano dabruzzo|it|r|montepulciano|abruzzo|colline teramane|NV|14|docg|encorpado|carne vermelha, massas, queijo|seco
130. W|illuminati|pieluni riserva montepulciano dabruzzo|it|r|montepulciano|abruzzo|colline teramane|NV|14|docg|encorpado|carne vermelha, massas, queijo|seco
131. W|illuminati|pieluni riserva montepulciano dabruzzo|it|r|montepulciano|abruzzo|colline teramane|NV|14|docg|encorpado|carne vermelha, massas, queijo|seco
132. W|lidia amato|riserva montepulciano dabruzzo|it|r|montepulciano|abruzzo|colline teramane|2018|14|docg|encorpado|carne vermelha, massas, queijo|seco
133. W|orlandi contucci ponno|la regia specula montepulciano dabruzzo|it|r|montepulciano|abruzzo|colline teramane|NV|14|docg|encorpado|carne vermelha, massas, queijo|seco
134. W|emidio pepe|montepulciano dabruzzo colline teramane|it|r|montepulciano|abruzzo|colline teramane|2022|14|docg|encorpado|carne vermelha, massas, queijo|seco
135. W|ausonia|apollo anfora montepulciano dabruzzo|it|r|montepulciano|abruzzo|colline teramane|2015|14|??|encorpado|carne vermelha, massas, queijo|seco
136. W|ausonia|apollo montepulciano dabruzzo|it|r|montepulciano|abruzzo|colline teramane|2018|14|??|encorpado|carne vermelha, massas, queijo|seco
137. W|colli ripani|montepulciano dabruzzo|it|r|montepulciano|??|colli ripani|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
138. W|savini|colleventano montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2018|13.5|doc|medio|carne vermelha, massas, queijo|seco
139. W|collefrisio|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
140. W|colimoro|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2023|13.5|??|medio|carne vermelha, massas, queijo|seco
141. W|torre dei beati|cocciapazza montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
142. W|gianni masciarelli|classico montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2021|13.5|??|medio|carne vermelha, massas, queijo|seco
143. W|montepulciano dabruzzo|classico montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|doc|medio|carne vermelha, massas, queijo|seco
144. W|chronicon|chronicon montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
145. W|cerulli|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
146. W|cerasuolo|cerasuolo montepulciano dabruzzo|it|p|montepulciano|abruzzo|??|1977|13|docg|medio|frutos do mar, salada, aperitivos|seco
147. W|cerasuolo|cerasuolo montepulciano dabruzzo|it|p|montepulciano|abruzzo|??|2024|13|??|medio|frutos do mar, salada, aperitivos|seco
148. W|umani ronchi|centovie montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2019|13.5|??|medio|carne vermelha, massas, queijo|seco
149. W|epicuro|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
150. W|centorame|castellum vetus montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
151. W|castello di semivicoli|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
152. W|castellani|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
153. W|casanova|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2023|13.5|??|medio|carne vermelha, massas, queijo|seco
154. W|casanova|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2021|13.5|??|medio|carne vermelha, massas, queijo|seco
155. W|casal bordino|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
156. W|casa vinicola roxan|campo sacro montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2019|14|??|encorpado|carne vermelha, massas, queijo|seco
157. W|casa vinicola roxan|campo sacro montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|14|??|encorpado|carne vermelha, massas, queijo|seco
158. W|camillo montori|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
159. W|camillo montori|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
160. W|caleo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|doc|medio|carne vermelha, massas, queijo|seco
161. W|caleo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|doc|medio|carne vermelha, massas, queijo|seco
162. W|caleo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|doc|medio|carne vermelha, massas, queijo|seco
163. W|caleo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2023|13.5|??|medio|carne vermelha, massas, queijo|seco
164. W|caleo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
165. W|caleo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
166. W|caenzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
167. W|ca dei giusti|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2005|13.5|??|medio|carne vermelha, massas, queijo|seco
168. W|ca dei giusti|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2005|13.5|??|medio|carne vermelha, massas, queijo|seco
169. W|ca dei giusti|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2005|13.5|??|medio|carne vermelha, massas, queijo|seco
170. W|ca dei giusti|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2005|13.5|??|medio|carne vermelha, massas, queijo|seco
171. W|cirelli|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
172. W|cantine volpi|bucaro montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|doc|medio|carne vermelha, massas, queijo|seco
173. W|borgate|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|doc|medio|carne vermelha, massas, queijo|seco
174. W|cantina lunaria orsogna|bucefalo rosso montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
175. W|voleorsogna|vola vola montepulciano dabruzzo bio|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
176. W|radica|montepulciano dabruzzo bio|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
177. W|cataldi madonna|malandrino montepulciano dabruzzo bio|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
178. W|cataldi madonna|malandrino montepulciano dabruzzo bio|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
179. W|feudo antico|montepulciano dabruzzo bio|it|r|montepulciano|abruzzo|??|2018|13.5|??|medio|carne vermelha, massas, queijo|seco
180. W|emidio pepe|montepulciano dabruzzo bio|it|r|montepulciano|abruzzo|??|2022|13.5|doc|medio|carne vermelha, massas, queijo|seco
181. W|montepulciano dabruzzo|montepulciano dabruzzo bio|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
182. W|montepulciano dabruzzo|montepulciano dabruzzo bio|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
183. W|agricosimo|montepulciano dabruzzo bio|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
184. W|bove|bel vento montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
185. W|bove|bel vento montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
186. W|bakan|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
187. W|sartori|baci al sole montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
188. W|cirelli|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
189. W|valle tritana|aufinum montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2023|13.5|??|medio|carne vermelha, massas, queijo|seco
190. W|archivio|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|dop|medio|carne vermelha, massas, queijo|seco
191. W|cirelli|anfora montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
192. W|mormaj|anfora montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
193. W|mormaj|anfora montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
