source_wine_id,canonical_wine_id,lane,confidence,review_state,recommended_action,score,gap,source_stratum,source_nome,source_produtor,source_safra,source_tipo,canonical_nome,canonical_produtor,canonical_safra,canonical_tipo,channels,evidence_reason,source_wine_sources_count,source_stores_count,y2_status_set,y2_match_score_max,y2_any_not_wine_or_spirit,qa_required,qa_sample_rate,qa_verdict,qa_notes,reviewer
1797453,841188,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7905,0.7905,S2_NO_SOURCE,Josh Cellars North Coast Reserve 2022 Chardonnay,Josh Cellars North,,branco,reserve north coast chardonnay,josh cellars,,branco,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1797495,615337,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5786,0.5786,S2_NO_SOURCE,Mandragora Vinos de Pueblo Tragaldabas 2015 Red,Mandragora Vinos,,tinto,tragaldabas,mandragora vinos,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1798989,445226,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8833,0.8833,S2_NO_SOURCE,Santa Florentina Torrontés Riojano TORRONTÉS RIOJANO,Santa Florentina Torrontés,,branco,reserva torrontes riojano,santa florentina,,branco,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1799176,522492,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7905,0.7905,S2_NO_SOURCE,"2017 Paolo Bea, Cerrete Montefalco Sagrantino Secco","Paolo Bea, Cerrete",,tinto,cerrete montefalco sagrantino secco,paolo bea,,tinto,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1799178,7065,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8187,0.8187,S2_NO_SOURCE,"2018 Domaine William Fevre, Chablis Grand Cru ""Valmur""","Domaine William Fevre, Chablis",,branco,chablis grand cru valmur,domaine william fevre,,branco,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1800544,1081189,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7571,0.1428,S2_NO_SOURCE,"Domaine Pierre Girardin, Meursault Les Grands Charrons","Domaine Pierre Girardin, Meursault",,branco,meursault les grands charrons,pierre girardin,,branco,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1801348,459739,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5567,0.1300,S2_NO_SOURCE,Domaine Daniel Pollier - Macon Villages,Domaine Daniel Pollier -,,branco,macon villages,marieodile feerrot et daniel dyon,,branco,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1803269,555619,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5583,0.5583,S2_NO_SOURCE,"Antoine Jobard, Chardonnay, Saint-Aubin 1er Cru Sur Le Sentier du Clou, Côte de Beaune, Burgundy, France 2022","Antoine Jobard, Chardonnay,",,branco,saintaubin sur le sentier du clou 1er cru,francois et antoine jobard,,branco,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1803328,283890,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8200,0.8200,S2_NO_SOURCE,Jose Antonio Garcia JAG 'Unculin',Jose Antonio Garcia,,tinto,unculin valtuille de abajo vino de villa tinto,jose antonio garcia,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1803590,746066,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8833,0.8833,S2_NO_SOURCE,Bad Brothers MaTaCa,Bad Brothers MaTaCa,,tinto,mataca blend,bad brothers,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1803900,201716,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8833,0.8833,S2_NO_SOURCE,"Elio Altare, Cerretta","Elio Altare, Cerretta",,tinto,cerretta barolo riserva vigna bricco,elio altare,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1805508,16896,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6976,0.6976,S2_NO_SOURCE,Domaine Fournier Sancerre Grande Cuvee 'La Chaudouillonne',Domaine Fournier Sancerre,,branco,sancerre blanc la chaudouillonne,domaine fournier pere et fils,,branco,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1806630,1331996,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6700,0.6700,S2_NO_SOURCE,Cartoixa de Montsalvat 'Mont +' Priorat,Cartoixa,,tinto,mont,cartoixa de montsalvat,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1806788,1678932,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7571,0.1857,S2_NO_SOURCE,Domaine Andre Bonhomme Macon Rouge 'Vieilles Vignes',Domaine Andre Bonhomme Macon,,tinto,vieilles vignes macon rouge,andre bonhomme,,Tinto,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1810408,1120463,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9000,0.9000,S2_NO_SOURCE,Domaine des Malandes Envers de Valmur Chablis,Domaine des Malandes Envers,,branco,envers de valmur chablis,domaine des malandes,,branco,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1810953,46673,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8571,0.8571,S2_NO_SOURCE,Casa Silva Gran Terroir Los Lingues Carménère,Casa Silva,,tinto,gran terroir de los andes los lingues cabernet sauvignon,casa silva,2023,tinto,token_index,strong_name_and_producer_overlap,0,0,duplicate|new,,0,1,0.05,,,
1811435,81183,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9500,0.9500,S2_NO_SOURCE,Copper Moon Pinot Grigio,Copper Moon,,branco,moonlight harvest pinot grigio,copper moon,,branco,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1811938,1070601,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8000,0.1300,S2_NO_SOURCE,What the Phoque Cabernet Franc,What,,tinto,cabernet franc,what the phoque,,tinto,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1813466,1481979,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7750,0.1625,S2_NO_SOURCE,Benmarco Plata Cabernet Sauvignon,Benmarco Plata,,tinto,plata cabernet sauvignon,benmarco,,Tinto,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1815136,1504993,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5000,0.5000,S2_NO_SOURCE,Les Freres Engel - Orange In Alsace,Les Freres Engel -,,,orange in alsace,domaine engel,,Branco,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1815317,2385,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8833,0.2166,S2_NO_SOURCE,Cono Sur 20 Barrels Cabernet Sauvignon,Cono Sur 20,,tinto,20 barrels limited edition cabernet sauvignon,cono sur,,tinto,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1815666,142074,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8833,0.2600,S2_NO_SOURCE,Yering Station Little Yering Pinot Noir,Yering Station Little,,tinto,little yering pinot noir,yering station,,tinto,token_index|y2_1.300,y2_plus_text_evidence,0,0,matched|new,1.3,0,1,0.05,,,
1825922,73771,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6233,0.6233,S2_NO_SOURCE,Mission Hill Legacy Vqa Compendium,Mission Hill Legacy,,tinto,compendium,mission hill family estate,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1826190,1139782,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5250,0.5250,S2_NO_SOURCE,Martini & Rossi Asti (Docg),Martini & Rossi,,espumante,fabio rossi lambrusco emilia rosso,fratelli martini,,espumante,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1826311,223863,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8167,0.8167,S2_NO_SOURCE,Devevey Beaune 1Er Cru Pertuisots,Devevey Beaune 1Er,,tinto,beaune 1er cru pertuisots,jeanyves devevey,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1826317,819157,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8500,0.8500,S2_NO_SOURCE,Devevey Rully La Chaume,Devevey Rully,,branco,rully la chaume blanc,jeanyves devevey,,branco,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1752622,10070,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7208,0.7208,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,2012 Chateau Gazin Pomerol,Chateau Gazin Pomerol,,tinto,lhospitalet de gazin pomerol,chateau gazin,,tinto,token_index,strong_name_and_producer_overlap,1,1,duplicate|new,,0,1,0.05,,,
1754171,1146609,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8000,0.8000,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Marqués de Murrieta Gran Reserva姆列達侯爵特級珍藏紅酒,Marqués,,tinto,gran reserva aniversario 25,marques de murrieta,,tinto,token_index|y2_0.967,y2_plus_text_evidence,2,2,matched|new,0.967,0,1,0.05,,,
1754902,5389,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7188,0.7188,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Casanova di Neri Brunello di Montalcino DOCG Tenuta Nuova 卡薩諾瓦酒莊 紐瓦園布魯內洛紅葡萄酒,Casanova,,tinto,tenuta nuova brunello di montalcino,casanova di neri,2018,tinto,token_index|y2_1.000,y2_plus_text_evidence,1,1,matched|new,1.0,0,1,0.05,,,
1759719,29010,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9500,0.2625,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,"Pierre Morey, Bourgogne Aligoté","Pierre Morey,",,branco,bourgogne aligote,pierre morey,,branco,token_index|y2_1.300,y2_plus_text_evidence,1,1,matched|new,1.3,0,1,0.05,,,
1791963,46694,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6542,0.6542,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Ridge Three Valleys 2022,Ridge Three Valleys,,tinto,three valleys,ridge vineyards,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
1796209,1640646,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7200,0.7200,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Château Larrivet Haut-Brion 2015,Château Larrivet Haut-Brion,,tinto,le jardin de larrivet haut brion rouge,chateau larrivet hautbrion,,Tinto,token_index,strong_name_token_overlap>=2,1,1,duplicate|matched|new,0.4,0,1,0.05,,,
1798761,40409,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6333,0.6333,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Chateau Milon Saint-Emilion Grand Cru,Chateau Milon Saint-Emilion,,tinto,saintemilion grand cru,chateau milon,,tinto,y2_0.808,y2_plus_text_evidence,2,2,matched|new,0.8076923,0,1,0.05,,,
1801423,728338,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9500,0.1300,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Alta Vista Estate Cabernet Franc,Alta Vista,,tinto,estate cabernet franc premium,alta vista,2022,tinto,token_index,strong_name_token_overlap>=2,1,1,duplicate|new,,0,1,0.05,,,
1804127,1422477,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5200,0.5200,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,"2024 I Custodi Etna Bianco “Aedes""",,,branco,aedes etna bianco,i custodi,,branco,token_index,strong_name_token_overlap>=2,2,2,error|new,,0,1,0.05,,,
1808654,7367,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5200,0.5200,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,"Primitivo di Manduria DOC ""Villa Santera"" 2023 - Leone de Castris",,,tinto,villa santera primitivo di manduria,leone de castris,,tinto,token_index|y2_0.923,y2_plus_text_evidence,1,1,duplicate|matched|new,0.9230769,0,1,0.05,,,
1809292,31018,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8500,0.8500,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Domaine Vacheron Sancerre 'Les Romains',Domaine Vacheron Sancerre 'Les,,branco,sancerre les romains,domaine vacheron,2023,branco,token_index,strong_name_token_overlap>=2,1,1,matched|new,0.5,0,1,0.05,,,
1809428,1129963,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.6500,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Finca Magnolia Cabernet Sauvignon,,,tinto,cabernet sauvignon,finca magnolia,,tinto,y2_1.000,y2_plus_text_evidence,4,2,duplicate|matched|new,1.0,0,1,0.05,,,
1810879,48906,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8833,0.8833,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Bodegas Borsao Berola,Bodegas Borsao Berola,,tinto,berola,borsao bodegas,,tinto,token_index|y2_1.000,y2_plus_text_evidence,2,2,matched|new,1.0,0,1,0.05,,,
1811074,26145,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9500,0.3375,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Silver Palm Cabernet Sauvignon,Silver Palm,,tinto,cabernet sauvignon,silver palm,,tinto,token_index,strong_name_token_overlap>=2,1,1,matched|new,0.7916667,0,1,0.05,,,
1811247,323133,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5200,0.5200,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,"Primitivo di Manduria DOP Riserva ""Anniversario 62"" 2019 - San Marzano",,,tinto,62 anniversario primitivo di manduria riserva,san marzano,2019,tinto,token_index|y2_0.939,y2_plus_text_evidence,3,2,duplicate|matched|new,0.93877554,0,1,0.05,,,
1813170,984807,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5687,0.5687,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,"Prosecco Frizzante Doc Col Fondo ""Tenuta Civranetta"" - Fidora",,,espumante,tenuta civranetta col fondo prosecco frizzante unfiltered organic,fidora,,espumante,token_index,strong_name_token_overlap>=2,1,1,duplicate|new,,0,1,0.05,,,
1813186,1112650,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5778,0.5778,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,"Champagne Extra Brut ""Grand Vintage Rosé"" 2015 - Moët & Chandon",,,espumante,grand vintage rose extra brut champagne,moet chandon,,espumante,token_index|y2_0.750,y2_plus_text_evidence,1,1,matched|new,0.75,0,1,0.05,,,
1815189,1617807,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7917,0.7917,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Domaine Du Gringet Le Feu 2022,Domaine Du Gringet Le,,branco,le feu,domaine du gringet,,Branco,y2_1.300,y2_plus_text_evidence,1,1,matched|new,1.3,0,1,0.05,,,
1815695,627240,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7875,0.7875,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Vieux Chateau Certan 2020,Vieux Chateau Certan,,tinto,la gravette de certan pomerol,vieux chateau certan,,tinto,token_index,strong_name_and_producer_overlap,2,2,duplicate|new,,0,1,0.05,,,
1819232,221259,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8833,0.8833,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Stella Rosa Berry,Stella Rosa Berry,,tinto,rosso red berry semoisweet,stella rosa,,tinto,token_index,strong_name_and_producer_overlap,1,1,matched|new,0.2857143,0,1,0.05,,,
1824153,1196296,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7533,0.7533,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,David Arthur Proprietary Red 2018,David Arthur Proprietary,,tinto,proprietary red,david arthur,,tinto,token_index|y2_1.000,y2_plus_text_evidence,1,1,matched|new,1.0,0,1,0.05,,,
1826170,750320,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7200,0.7200,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Domaine Jamet Condrieu Vernillon 2023,Domaine Jamet Condrieu Vernillon,,branco,condrieu vernillon,domaine jamet,,branco,token_index|y2_1.000,y2_plus_text_evidence,1,1,matched|new,1.0,0,1,0.05,,,
1741016,38324,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6333,0.6333,S5_SOURCE_RICH_STRUCTURED,2003 Chapelle D'Ausone,Chapelle D'Ausone,,tinto,chapelle dausone saintemilion grand cru,chateau ausone,,tinto,token_index,strong_name_and_producer_overlap,10,4,new,,0,1,0.05,,,
1741087,68525,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5188,0.5188,S5_SOURCE_RICH_STRUCTURED,"2003 Domaine Francois Raveneau Chablis, Blanchot, Grand Cru","Domaine Francois Raveneau Chablis,",,branco,chablis grand cru blanchot,raveneau,,branco,token_index,strong_name_and_producer_overlap,6,2,new,,0,1,0.05,,,
1741510,778187,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6143,0.6143,S5_SOURCE_RICH_STRUCTURED,"2004 Domaine Dujac, Bonnes Mares Grand Cru","Domaine Dujac, Bonnes Mares",,tinto,bonnes mares grand cru,domaine selection,,tinto,token_index,strong_name_token_overlap>=2,3,3,new,,0,1,0.05,,,
1742229,28973,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7200,0.7200,S5_SOURCE_RICH_STRUCTURED,2006 M. Sorrel Hermitage Le Greal,M. Sorrel Hermitage,,tinto,le greal hermitage,marc sorrel,,tinto,token_index,strong_name_and_producer_overlap,16,9,new,,0,1,0.05,,,
1743375,86598,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5675,0.5675,S5_SOURCE_RICH_STRUCTURED,"2009 Domaine Francois Raveneau, Chablis Premier Cru, Montee de Tonnerre","Domaine Francois Raveneau, Chablis",,branco,chablis premier cru montee de tonnerre,raveneau,,branco,token_index,strong_name_token_overlap>=2,3,1,new,,0,1,0.05,,,
1747807,299841,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5150,0.5150,S5_SOURCE_RICH_STRUCTURED,"2011 M. Chapoutier, Hermitage, Les Greffieux","M. Chapoutier, Hermitage,",,tinto,ermitage les greffieux,m chapoutier,,tinto,token_index,strong_name_and_producer_overlap,3,3,new,,0,1,0.05,,,
1747998,1680105,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6611,0.6611,S5_SOURCE_RICH_STRUCTURED,"2011 Domaine des Comtes Lafon, Meursault Premier Cru, Charmes","Domaine des Comtes Lafon,",,branco,pulignymontrachet les charmes,domaine des comtes lafon,,Branco,token_index,strong_name_and_producer_overlap,4,1,new,,0,1,0.05,,,
1754975,710140,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6738,0.6738,S5_SOURCE_RICH_STRUCTURED,Bruno Lorenzon Montagny 1er Cru les Truffières,Bruno Lorenzon Montagny,,branco,montagny 1er cru les truffieres,lorenzon,,branco,token_index,strong_name_token_overlap>=2,15,8,new,,0,1,0.05,,,
1755282,670779,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7017,0.7017,S5_SOURCE_RICH_STRUCTURED,Bruno Lorenzon Mercurey 1er Cru Carline Clos des Champs Martin,Bruno Lorenzon Mercurey,,tinto,carline mercurey 1er cru clos des champs martin,lorenzon,,tinto,token_index,strong_name_token_overlap>=2,6,4,new,,0,1,0.05,,,
1756607,1183013,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7500,0.7500,S5_SOURCE_RICH_STRUCTURED,ANTONIA GINARD ~ NARANJO,ANTONIA GINARD ~,,,antonia ginard naranjo,bodegas ginard ballester,,rose,exact_name|stripped_name|token_index,exact_name,3,3,new,,0,1,0.05,,,
1758557,711733,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9500,0.9500,S5_SOURCE_RICH_STRUCTURED,"Band of Vintners, Cabernet Sauvignon “Consortium”","Band of Vintners,",,tinto,consortium cabernet sauvignon,band of vintners,,tinto,token_index,strong_name_token_overlap>=2,4,1,new,,0,1,0.05,,,
1788439,17489,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.6500,S5_SOURCE_RICH_STRUCTURED,Numanthia,,,tinto,numanthia,bodega numanthia,2019,tinto,exact_name|stripped_name,exact_name,13,11,new,,0,1,0.05,,,
1788582,166262,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7208,0.7208,S5_SOURCE_RICH_STRUCTURED,Viña Cobos Cobos Brand Volturno,Viña Cobos Cobos Brand,,tinto,cobos volturno,vina cobos,2020,tinto,token_index,strong_name_token_overlap>=2,3,1,new,,0,1,0.05,,,
1788700,989232,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7750,0.1083,S5_SOURCE_RICH_STRUCTURED,ALTAR UCO EDAD MODERNA MALBEC 2023,ALTAR UCO EDAD,,tinto,edad moderna malbec,altar uco,,tinto,token_index,strong_name_token_overlap>=2,3,3,new,,0,1,0.05,,,
1790323,1003996,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7750,0.7750,S5_SOURCE_RICH_STRUCTURED,Las Perdices Exploración Sauvignon Blanc Casablanca,Las Perdices Exploración,,branco,exploracion sauvignon blanc,vina las perdices,,branco,token_index,strong_name_token_overlap>=2,3,3,new,,0,1,0.05,,,
1792609,688747,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8500,0.8500,S5_SOURCE_RICH_STRUCTURED,Chaman Vuelo del Chaman Los Arbolitos,Chaman Vuelo,,tinto,el vuelo del chaman vina los arbolitos,chaman ar,,tinto,token_index,strong_name_token_overlap>=2,3,1,new,,0,1,0.05,,,
