source_wine_id,canonical_wine_id,lane,confidence,review_state,recommended_action,score,gap,source_stratum,source_nome,source_produtor,source_safra,source_tipo,canonical_nome,canonical_produtor,canonical_safra,canonical_tipo,channels,evidence_reason,source_wine_sources_count,source_stores_count,y2_status_set,y2_match_score_max,y2_any_not_wine_or_spirit,qa_required,qa_sample_rate,qa_verdict,qa_notes,reviewer
2318858,42099,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5150,0.1300,S6_GENERAL_REMAINDER,Wiese & Krohn Colheita Port - 1991 (),Wiese & Krohn,1991,fortificado,colheita port,krohn,,fortificado,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2319217,88594,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6000,0.1500,S6_GENERAL_REMAINDER,"Western Cape, MENSA CABERNET SAUVIGNON 2021","Western Cape, MENSA",2021,tinto,western cape cabernet sauvignon,cape berghof,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2319371,793,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5214,0.5214,S6_GENERAL_REMAINDER,"Wente Chardonnay ""Morning Fog"" - Central Coast, CA",Wente,,branco,morning fog chardonnay,wente family vineyards,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2319375,793,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5833,0.5833,S6_GENERAL_REMAINDER,Wente Chardonnay “Morning Fog” Californie 2018,Wente,2018,branco,morning fog chardonnay,wente family vineyards,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2320215,850563,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6208,0.6208,S6_GENERAL_REMAINDER,The Standish Lamella 2023,The Standish Lamella,2023,,lamella,the standish,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2321711,1569146,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5875,0.5875,S6_GENERAL_REMAINDER,"The Sadie Family, Rotsbank","The Sadie Family, Rotsbank",,,rotsbank die ouwingerdreeks,sadie family,,Branco,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2322303,690780,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5714,0.5714,S6_GENERAL_REMAINDER,Thierry Pillot Saint-Aubin Le Ban 2023,Thierry Pillot Saint-Aubin,2023,branco,saint aubin les argilliers,thierry pillot,,branco,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2322341,9795,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.6500,S6_GENERAL_REMAINDER,Terre Brune Carignano Del Sulcis Superiore | Santadi,,,tinto,terre brune superiore carignano del sulcis,santadi,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2322739,30744,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6667,0.1084,S6_GENERAL_REMAINDER,Thierry Allemand Cornas Les Chaillots 2010,Thierry Allemand Cornas,2010,tinto,cornas les chaillot,thierry allemand,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2323902,1426886,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5571,0.5571,S6_GENERAL_REMAINDER,"Вино The Pledge Our Darling Sauvignon Blanc, 2020",Вино,2020,branco,the pledge our darling sauvignon blanc,grand domaine,,branco,stripped_name|token_index,stripped_name,1,1,new,,0,1,0.05,,,
2324472,1617972,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5500,0.5500,S6_GENERAL_REMAINDER,Terracura Smiley Fresh Red V1 NV,Terracura Smiley Fresh,,tinto,fresh red v1,smiley,,Tinto,token_index,strong_name_and_producer_overlap,2,2,new,,0,1,0.05,,,
2324922,300054,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6042,0.6042,S6_GENERAL_REMAINDER,Teroldego Sgarzon 2023 “Foradori”,Teroldego Sgarzon “Foradori”,2023,tinto,teroldego sgarzon,foradori,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2325213,679783,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6125,0.1625,S6_GENERAL_REMAINDER,Teperberg Impression Gewurztraminer Mevushal,Teperberg Impression,,branco,impression gewurztraminer semi dry,teperberg,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2325494,1341001,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7056,0.7056,S6_GENERAL_REMAINDER,Tenuta Terre Nere Brunello di Montalcino Riserva Capriolo 2015,Tenuta Terre Nere Brunello,2015,tinto,capriolo brunello di montalcino riserva,terre nere campigli vallone,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2325767,2691,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6833,0.3583,S6_GENERAL_REMAINDER,Tenuta San Guido Sassicaia DOC 2020,Tenuta San Guido Sassicaia,2020,tinto,sassicaia,tenuta san guido,2022,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2326013,2691,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7700,0.3800,S6_GENERAL_REMAINDER,Tenuta San Guido Sassicaia 2019,Tenuta San Guido Sassicaia,2019,tinto,sassicaia,tenuta san guido,2022,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2326100,2689,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7917,0.7917,S6_GENERAL_REMAINDER,Tenuta San Guido Le Difese 2020,Tenuta San Guido Le,2020,tinto,le difese,tenuta san guido,2018,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2326135,2693,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7333,0.7333,S6_GENERAL_REMAINDER,Tenuta San Guido – Guidalberto magnum 2020,Tenuta San Guido –,2020,tinto,guidalberto,tenuta san guido,2022,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2326382,2691,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8200,0.4300,S6_GENERAL_REMAINDER,Tenuta San Guido - 2015 Sassicaia,Tenuta San Guido -,2015,tinto,sassicaia,tenuta san guido,2022,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2326456,25569,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7571,0.7571,S6_GENERAL_REMAINDER,"Tenuta Cocci Grifoni Colle Vecchio, Offida Pecorino",Tenuta Cocci Grifoni Colle,,branco,colle vecchio offida pecorino,cocci grifoni,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2326476,277181,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5708,0.5708,S6_GENERAL_REMAINDER,"Tenuta San Francesco '4 Spine' Rosso Costa d'Amalfi Riserva, Campania, Italy 2018 Case ()",Tenuta San Francesco '4,2018,tinto,4 spine tramonti riserva,tenuta san francesco,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2326577,1012254,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6333,0.6333,S6_GENERAL_REMAINDER,"Tenuta Paolo Scavino, Barolo DOCG Prapò","Tenuta Paolo Scavino, Barolo",,tinto,prapo barolo,paolo scavino,,tinto,token_index,strong_name_and_producer_overlap,2,1,new,,0,1,0.05,,,
2326584,16450,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5714,0.5714,S6_GENERAL_REMAINDER,Tenuta Paolo Scavino Barolo DOCG Carobric 2017,Tenuta Paolo Scavino Barolo,2017,tinto,barolo carobric,paolo scavino,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2326850,917046,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5750,0.5750,S6_GENERAL_REMAINDER,Tenuta La Viola Venticinque Forlì Rosso IGT 2018,Tenuta La Viola Venticinque,2018,tinto,venticinque,tenuta la viola,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2326855,1115954,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6125,0.1625,S6_GENERAL_REMAINDER,Tensley Fundamental Chardonnay 2022,Tensley Fundamental,2022,branco,fundamental chardonnay,tensley,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2326973,757,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7208,0.7208,S6_GENERAL_REMAINDER,Tenuta la Braccesca - Achelo,Tenuta la Braccesca -,,tinto,achelo rosso,la braccesca,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2326997,1143539,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9500,0.9500,S6_GENERAL_REMAINDER,Tenuta Il Quinto | Guardoalto,Tenuta Il Quinto |,,tinto,guardoalto,tenuta il quinto,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2327566,19790,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6000,0.6000,S6_GENERAL_REMAINDER,Tempier Cabassaou 06,Tempier Cabassaou 06,,tinto,bandol cuvee cabassaou,domaine tempier,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2328556,126498,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.6500,S6_GENERAL_REMAINDER,Tempranillo Cuna de Piedra,,,tinto,reserva roble tempranillo,cuna de piedra,,tinto,token_index,name_and_source_to_canonical_producer,1,1,new,,0,1,0.05,,,
2328685,64661,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6667,0.1084,S6_GENERAL_REMAINDER,Tempos Vega Sicilia Valbuena 5º 2020,Tempos Vega Sicilia,2020,tinto,valbuena 5o reserva,vega sicilia,2017,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2328874,1400845,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5250,0.5250,S6_GENERAL_REMAINDER,Tempo D'Angelus Rouge 2023,Tempo D'Angelus,2023,tinto,tempo dangelus bordeaux,chateau angelus,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2328876,1400845,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5250,0.5250,S6_GENERAL_REMAINDER,Tempo d’Angelus Bordeaux Rouge aoc 2022,Tempo d’Angelus,2022,tinto,tempo dangelus bordeaux,chateau angelus,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2329856,1287737,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.6500,S6_GENERAL_REMAINDER,TERRE DE LA CUSTODIA MERLOT RISERVA VIGNA SAN MARTINO,,,tinto,vigna san martino farchioni merlot riserva,terre de la custodia,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2330316,50409,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5222,0.5222,S6_GENERAL_REMAINDER,Tedeschi Capitel San Rocco Ripasso Valpolicella Superiore DOC 2018,Tedeschi Capitel San,2018,,capitel san rocco valpolicella ripasso superiore,tedeschi,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2330320,1300239,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5667,0.5667,S6_GENERAL_REMAINDER,Tedeschi “Ansari” Amarone Della Valpolicella DOCG,Tedeschi “Ansari”,,,ansari amarone della valpolicella,tedeschi,2019,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2330607,686049,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5833,0.1083,S6_GENERAL_REMAINDER,Tamburlaine Organic Preservative Free Shiraz 2022,Tamburlaine,2022,tinto,preservative free shiraz,tamburlaine,,tinto,token_index,strong_name_token_overlap>=2,2,2,new,,0,1,0.05,,,
2330916,301529,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8167,0.3250,S6_GENERAL_REMAINDER,Taylors Promised Land Semillon Sauvignon Blanc,Taylors Promised Land,,branco,promised land semillon sauvignon blanc,taylors wakefield,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2331326,502622,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7200,0.7200,S6_GENERAL_REMAINDER,Tagaro Pinataro Primitivo Puglia IGP,Tagaro Pinataro,,tinto,pinataro puglia primitivo,masseria tagaro di lorusso,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2332106,1125166,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5318,0.5318,S6_GENERAL_REMAINDER,"Syrah ""Vallée de la Bretonne"" rouge 2023 - Les Jamelles Sélection Parcellaire",,2023,tinto,selection parcellaire vallee de la bretonne syrah,les jamelles,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2332348,20401,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5571,0.5571,S6_GENERAL_REMAINDER,Syrah La Jeunesse Domaine de La Baume Frankrijk,,,tinto,syrah la jeunesse,domaine de la baume,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2332698,48209,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5833,0.5833,S6_GENERAL_REMAINDER,Tercos Torrontes Cafayate,Tercos,,branco,torrontes,tercos,,branco,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2332859,1210684,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7208,0.7208,S6_GENERAL_REMAINDER,Teran 2016 Matej-Svara,Teran Matej-Svara,2016,tinto,teran,matej svara,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2334097,637227,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5025,0.5025,S6_GENERAL_REMAINDER,SW1043-23 Tajinaste Paisaje de las Islas Forastera Blanco 2023,SW1043-23 Tajinaste Paisaje,2023,branco,paisaje de las islas forastera blanca,tajinaste,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2334225,407788,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7750,0.7750,S6_GENERAL_REMAINDER,Susumaniello “I Pastini” Verso Sud,Susumaniello “I Pastini”,,tinto,verso sud susumaniello,i pastini,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2334875,1714237,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5438,0.5438,S6_GENERAL_REMAINDER,Susana Balbo Vinho Tinto Crios Sustentia Malbec 2022,Susana Balbo,2022,tinto,crios cabernet franc,susana balbo,,Tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2336010,1687249,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6000,0.1667,S6_GENERAL_REMAINDER,SUPREMUS SUPER TUSCAN,SUPREMUS SUPER TUSCAN,,tinto,super tuscan,tuscan kiss,,Tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2339497,25638,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6200,0.6200,S6_GENERAL_REMAINDER,Tassinaia 2021 Castello del Terriccio,Tassinaia Castello,2021,,tassinaia,castello del terriccio,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2339555,1174275,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5643,0.5643,S6_GENERAL_REMAINDER,"Tascante - Etna Rosso ""Contrada Pianodario"" DOC 2017",Tascante - Etna,2017,,contrada pianodario etna rosso,tenuta tascante,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2340206,828125,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7056,0.1445,S6_GENERAL_REMAINDER,STAG'S LEAP Wine Cellars Napa Valley 'S.L.V.' Cabernet Sauvignon 2017 (),STAG'S LEAP,2017,tinto,premiere napa valley the judgement cabernet sauvignon,stags leap wine cellars,,tinto,token_index,strong_name_token_overlap>=2,2,1,new,,0,1,0.05,,,
2343872,1598270,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5025,0.5025,S6_GENERAL_REMAINDER,"Séléné, ""Beaujolais-Villages Blanc"" 2020","Séléné, ""Beaujolais-Villages Blanc""",2020,branco,beaujolais blanc,selene,,Branco,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2344632,145398,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6976,0.6976,S6_GENERAL_REMAINDER,[Selected] Domaine Jean Grivot Les Rouges 2016,[Selected] Domaine Jean,2016,tinto,vosne romanee 1er cru les rouges,domaine jean grivot,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2344840,333671,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7750,0.1083,S6_GENERAL_REMAINDER,Sepp Moser Gruner Veltliner von Terrasse,Sepp Moser Gruner,,branco,von den terrassen gruner veltliner,sepp moser,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2344949,1715115,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7208,0.7208,S6_GENERAL_REMAINDER,Senza Parole Spumante Rosato,Senza Parole Spumante,,espumante,spumante bianco,senza parole,,Espumante,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2344987,1047112,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6750,0.6750,S6_GENERAL_REMAINDER,SEMELI DELEAR ΡΟΖΕ ΞΗΡΟΣ,SEMELI DELEAR ΡΟΖΕ,,,delear rose,semeli,,rose,token_index,strong_name_and_producer_overlap,2,2,new,,0,1,0.05,,,
2345439,1719315,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8167,0.2167,S6_GENERAL_REMAINDER,Sekt Petr II. /,Sekt Petr II.,,espumante,pinot blanc sekt petr ii,petr skoupil,,Espumante,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2345909,563574,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5119,0.1595,S6_GENERAL_REMAINDER,Sei Solo Preludio Ribera del Deuro 2016,Sei Solo Preludio,2016,tinto,preludio,sei solo,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2345910,112303,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7750,0.7750,S6_GENERAL_REMAINDER,Sebastien Magnien Pommard Les Perrieres 2021 (),Sebastien Magnien Pommard,2021,tinto,pommard les perrieres,sebastien magnien,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2346002,668185,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7833,0.7833,S6_GENERAL_REMAINDER,Segura Viudas Garnatxa,Segura Viudas Garnatxa,,,garnatxa,segura viudas,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2346801,5256,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7833,0.7833,S6_GENERAL_REMAINDER,Sea Smoke Southing,Sea Smoke Southing,,,southing pinot noir,sea smoke,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2347095,1419458,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5000,0.5000,S6_GENERAL_REMAINDER,SE POARTĂ ROȘU,SE POARTĂ ROȘU,,,cuvee rosu,crama santu poarta sufletului,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2347768,58286,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5233,0.5233,S6_GENERAL_REMAINDER,Scott Harvey Inzinerator Zin Blend,Scott Harvey Inzinerator,,,inzinerator,scott harvey,,tinto,token_index,strong_name_and_producer_overlap,2,1,new,,0,1,0.05,,,
2348604,771979,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8167,0.2167,S6_GENERAL_REMAINDER,Schreckbichl Gewürztraminer Lafoa,Schreckbichl Gewürztraminer Lafoa,,branco,lafoa gewurztraminer,colterenzio schreckbichl,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2348936,109230,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7833,0.7833,S6_GENERAL_REMAINDER,Schmitt Sohne Gluhwein,Schmitt Sohne Gluhwein,,,gluhwein,schmitt sohne,,tinto,token_index,strong_name_and_producer_overlap,2,2,new,,0,1,0.05,,,
2349053,782804,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6750,0.6750,S6_GENERAL_REMAINDER,Schioppettino – Bastianich,Schioppettino – Bastianich,,,orsone schioppettino,bastianich,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2350188,158822,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.6500,S6_GENERAL_REMAINDER,Sangiovese “Montecucco”,,,tinto,sangiovese montecucco,tenuta di montecucco,,tinto,exact_name|stripped_name,exact_name,1,1,new,,0,1,0.05,,,
2350719,1679329,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.6500,S6_GENERAL_REMAINDER,"Riesling, Todo va a estar bien, Fuy","Riesling, Todo va",,branco,todo va a estar bien riesling,fuy,,Branco,token_index,strong_name_token_overlap>=2,2,2,new,,0,1,0.05,,,
2350786,1066345,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5048,0.5048,S6_GENERAL_REMAINDER,Sergio Arcuri Greco di Ciro ‘Liberaisensi’ 2022,Sergio Arcuri Greco,2022,,liberaisensi greco bianco,azienda agricola sergio arcuri,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2350891,189347,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5200,0.5200,S6_GENERAL_REMAINDER,Риуните Ламбруско Розе / Riunite Lambrusco Rose Emilia IGT,Риуните Ламбруско Розе,,rose,lambrusco emilia rose,riunite,,rose,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2351111,84222,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8200,0.8200,S6_GENERAL_REMAINDER,"Rita & Rudolf Trossen, ""Schieferblume"" 2024",Rita & Rudolf,,branco,schieferblume riesling trocken,rita rudolf trossen,,branco,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2351112,874350,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8417,0.1084,S6_GENERAL_REMAINDER,Rita & Rudolf Trossen • Lay Purus • 2024,Rita & Rudolf,,branco,lay purus riesling,rita rudolf trossen,,branco,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
