source_wine_id,canonical_wine_id,lane,confidence,review_state,recommended_action,score,gap,source_stratum,source_nome,source_produtor,source_safra,source_tipo,canonical_nome,canonical_produtor,canonical_safra,canonical_tipo,channels,evidence_reason,source_wine_sources_count,source_stores_count,y2_status_set,y2_match_score_max,y2_any_not_wine_or_spirit,qa_required,qa_sample_rate,qa_verdict,qa_notes,reviewer
1797453,841188,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7905,0.7905,S2_NO_SOURCE,Josh Cellars North Coast Reserve 2022 Chardonnay,Josh Cellars North,,branco,reserve north coast chardonnay,josh cellars,,branco,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1797495,615337,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5786,0.5786,S2_NO_SOURCE,Mandragora Vinos de Pueblo Tragaldabas 2015 Red,Mandragora Vinos,,tinto,tragaldabas,mandragora vinos,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1798989,445226,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8833,0.8833,S2_NO_SOURCE,Santa Florentina Torrontés Riojano TORRONTÉS RIOJANO,Santa Florentina Torrontés,,branco,reserva torrontes riojano,santa florentina,,branco,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1799176,522492,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7905,0.7905,S2_NO_SOURCE,"2017 Paolo Bea, Cerrete Montefalco Sagrantino Secco","Paolo Bea, Cerrete",,tinto,cerrete montefalco sagrantino secco,paolo bea,,tinto,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1799178,7065,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8187,0.8187,S2_NO_SOURCE,"2018 Domaine William Fevre, Chablis Grand Cru ""Valmur""","Domaine William Fevre, Chablis",,branco,chablis grand cru valmur,domaine william fevre,,branco,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1800544,1081189,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7571,0.1428,S2_NO_SOURCE,"Domaine Pierre Girardin, Meursault Les Grands Charrons","Domaine Pierre Girardin, Meursault",,branco,meursault les grands charrons,pierre girardin,,branco,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1801348,459739,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5567,0.1300,S2_NO_SOURCE,Domaine Daniel Pollier - Macon Villages,Domaine Daniel Pollier -,,branco,macon villages,marieodile feerrot et daniel dyon,,branco,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1803269,555619,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5583,0.5583,S2_NO_SOURCE,"Antoine Jobard, Chardonnay, Saint-Aubin 1er Cru Sur Le Sentier du Clou, Côte de Beaune, Burgundy, France 2022","Antoine Jobard, Chardonnay,",,branco,saintaubin sur le sentier du clou 1er cru,francois et antoine jobard,,branco,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1803328,283890,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8200,0.8200,S2_NO_SOURCE,Jose Antonio Garcia JAG 'Unculin',Jose Antonio Garcia,,tinto,unculin valtuille de abajo vino de villa tinto,jose antonio garcia,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1803590,746066,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8833,0.8833,S2_NO_SOURCE,Bad Brothers MaTaCa,Bad Brothers MaTaCa,,tinto,mataca blend,bad brothers,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1803900,201716,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8833,0.8833,S2_NO_SOURCE,"Elio Altare, Cerretta","Elio Altare, Cerretta",,tinto,cerretta barolo riserva vigna bricco,elio altare,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1805508,16896,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6976,0.6976,S2_NO_SOURCE,Domaine Fournier Sancerre Grande Cuvee 'La Chaudouillonne',Domaine Fournier Sancerre,,branco,sancerre blanc la chaudouillonne,domaine fournier pere et fils,,branco,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1806630,1331996,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6700,0.6700,S2_NO_SOURCE,Cartoixa de Montsalvat 'Mont +' Priorat,Cartoixa,,tinto,mont,cartoixa de montsalvat,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1806788,1678932,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7571,0.1857,S2_NO_SOURCE,Domaine Andre Bonhomme Macon Rouge 'Vieilles Vignes',Domaine Andre Bonhomme Macon,,tinto,vieilles vignes macon rouge,andre bonhomme,,Tinto,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1810408,1120463,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9000,0.9000,S2_NO_SOURCE,Domaine des Malandes Envers de Valmur Chablis,Domaine des Malandes Envers,,branco,envers de valmur chablis,domaine des malandes,,branco,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1810953,46673,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8571,0.8571,S2_NO_SOURCE,Casa Silva Gran Terroir Los Lingues Carménère,Casa Silva,,tinto,gran terroir de los andes los lingues cabernet sauvignon,casa silva,2023,tinto,token_index,strong_name_and_producer_overlap,0,0,duplicate|new,,0,1,0.05,,,
1811435,81183,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9500,0.9500,S2_NO_SOURCE,Copper Moon Pinot Grigio,Copper Moon,,branco,moonlight harvest pinot grigio,copper moon,,branco,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1811938,1070601,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8000,0.1300,S2_NO_SOURCE,What the Phoque Cabernet Franc,What,,tinto,cabernet franc,what the phoque,,tinto,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1813466,1481979,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7750,0.1625,S2_NO_SOURCE,Benmarco Plata Cabernet Sauvignon,Benmarco Plata,,tinto,plata cabernet sauvignon,benmarco,,Tinto,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1815136,1504993,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5000,0.5000,S2_NO_SOURCE,Les Freres Engel - Orange In Alsace,Les Freres Engel -,,,orange in alsace,domaine engel,,Branco,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1815317,2385,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8833,0.2166,S2_NO_SOURCE,Cono Sur 20 Barrels Cabernet Sauvignon,Cono Sur 20,,tinto,20 barrels limited edition cabernet sauvignon,cono sur,,tinto,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1815666,142074,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8833,0.2600,S2_NO_SOURCE,Yering Station Little Yering Pinot Noir,Yering Station Little,,tinto,little yering pinot noir,yering station,,tinto,token_index|y2_1.300,y2_plus_text_evidence,0,0,matched|new,1.3,0,1,0.05,,,
1825922,73771,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6233,0.6233,S2_NO_SOURCE,Mission Hill Legacy Vqa Compendium,Mission Hill Legacy,,tinto,compendium,mission hill family estate,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1826190,1139782,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5250,0.5250,S2_NO_SOURCE,Martini & Rossi Asti (Docg),Martini & Rossi,,espumante,fabio rossi lambrusco emilia rosso,fratelli martini,,espumante,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1826311,223863,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8167,0.8167,S2_NO_SOURCE,Devevey Beaune 1Er Cru Pertuisots,Devevey Beaune 1Er,,tinto,beaune 1er cru pertuisots,jeanyves devevey,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1826317,819157,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8500,0.8500,S2_NO_SOURCE,Devevey Rully La Chaume,Devevey Rully,,branco,rully la chaume blanc,jeanyves devevey,,branco,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1841575,294832,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8417,0.8417,S2_NO_SOURCE,2022 Domaine des Quatre Vents Fleurie,Domaine des Quatre Vents,,tinto,fleurie,domaine des quatre vents,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1844231,999458,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5200,0.5200,S2_NO_SOURCE,Vinho Riccitelli The Party Malbec,,,tinto,the party malbec,matias riccitelli,2023,tinto,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1862507,759874,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7533,0.1300,S2_NO_SOURCE,Guarda Rios Signature Tinto 2023,Guarda Rios Signature,,tinto,signature tinto,guarda rios,2023,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1862509,1451039,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7700,0.7700,S2_NO_SOURCE,Casa Santos Lima Palaios 2021,Casa Santos Lima Palaios,,tinto,palaios,casa santos lima,2021,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1862858,202733,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8833,0.1625,S2_NO_SOURCE,Carlos Basso Signature Blend,Carlos Basso Signature,,tinto,signature blend,carlos basso,,tinto,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1907650,250179,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8187,0.1312,S2_NO_SOURCE,"2022 Château Sainte Anne, Côtes de Provence Rouge","Château Sainte Anne, Côtes",2022,tinto,cotes de provence rouge,chateau de la tour sainte anne,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
1913030,403945,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5278,0.5278,S2_NO_SOURCE,"2022 Vins Gigou Pineau d'Aunis ""L'Ancêtre"", Coteaux du Loir",Vins Gigou Pineau,2022,tinto,coteaux du loir pineau daunis,domaine gigou,,tinto,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1933554,134708,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7750,0.7750,S2_NO_SOURCE,Pra Soave Classico 'Monte Grande',Pra Soave,2020,branco,monte grande soave classico,pra,,branco,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1945730,9781,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7667,0.7667,S2_NO_SOURCE,Rocca Rubia Santadi .,Rocca Rubia Santadi,,tinto,rocca rubia riserva carignano del sulcis,santadi,,tinto,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1996082,1504792,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8500,0.2167,S2_NO_SOURCE,Cannonau Corda Riserva,Cannonau Corda,,tinto,cannonau di sardegna riserva,antonella corda,,Tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
2047928,3974,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6643,0.6643,S2_NO_SOURCE,DOMAINE LOUIS LATOUR BEAUNE 1ER C VIGNES FRANCHES12,DOMAINE LOUIS LATOUR BEAUNE,,tinto,domaine latour beaune 1er cru,louis latour,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
2055748,112303,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7417,0.7417,S2_NO_SOURCE,Domaine Sebastien Magnien Pommard 'Les Perrieres',Domaine Sebastien Magnien Pommard,,tinto,pommard les perrieres,sebastien magnien,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
2056770,364131,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6000,0.1083,S2_NO_SOURCE,"Eagle Creek, Zinfandel, California, dry, red,","Eagle Creek, Zinfandel,",,tinto,california zinfandel,red eagle,,tinto,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
2062117,1536598,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5417,0.5417,S2_NO_SOURCE,Espumante Sur Lie Nature Zanotto – + Tubete,,,espumante,espumante nature sur lie,zanotto,,Espumante,token_index,name_and_source_to_canonical_producer,0,0,new,,0,1,0.05,,,
2116468,299211,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6333,0.2000,S2_NO_SOURCE,"Domaine de Périllière, Costières de Nimes Rouge","Domaine de Périllière, Costières",,tinto,costieres de nimes,domaine de bel air la cote,,tinto,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
2134163,91558,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6583,0.6583,S2_NO_SOURCE,"Giovanna Chessa, Vermentino di Sardegna “Mattariga”","Giovanna Chessa, Vermentino",,branco,mattariga vermentino di sardegna bianco,chessa,,branco,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
2237648,775011,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9500,0.9500,S2_NO_SOURCE,Jim Barry Single Vineyard Watervale Shiraz,Jim Barry,,tinto,single vineyard watervale shiraz,jim barry,,tinto,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
2238271,68052,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5381,0.5381,S2_NO_SOURCE,JL Chave Sélection Hermitage Rouge Farconnet 2021,jl chave selection,2021,tinto,hermitage selection farconnet,domaine jeanlouis chave,,tinto,token_index,strong_name_and_producer_overlap,0,0,,,0,1,0.05,,,
2346787,1178265,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8500,0.2625,S2_NO_SOURCE,Sea Sun | Pinot Noir,Sea Sun |,,,pinot noir,sea sun,,tinto,stripped_name,stripped_name,0,0,new,,0,1,0.05,,,
2351394,1238080,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5025,0.5025,S2_NO_SOURCE,Risata Raven Semi-Sweet Red,Risata Raven Semi-Sweet,,tinto,raven semisweet red,risata,,tinto,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
2366637,117854,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5417,0.5417,S2_NO_SOURCE,Nebbiolo Langhe DOC - Frales - Silvano Bolmida,,,tinto,frales langhe nebbiolo,silvano bolmida,,tinto,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
2366671,89850,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5200,0.5200,S2_NO_SOURCE,Nebbiolo Langhe DOC - Canebbio - Cagliero,,,tinto,canebbio langhe nebbiolo,cagliero,,tinto,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
2430080,666514,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7000,0.7000,S2_NO_SOURCE,Leone di Venezia Palazzo Ducale,Leone,,,palazzo ducale,leone di venezia,,tinto,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
2459102,1639107,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7500,0.7500,S2_NO_SOURCE,Bergerie - François Carillon,Bergerie - François,,,la bergerie chardonnay,francois carillon,,Branco,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
2486954,872769,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5310,0.5310,S2_NO_SOURCE,Roulot Meusault Clos du Haut Tesson 2017,Roulot Meusault Clos,,,meursault a mon plaisir clos du haut tesson,domaine roulot,,branco,token_index,strong_name_and_producer_overlap,0,0,new,,0,1,0.05,,,
2654036,173346,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6048,0.6048,S2_NO_SOURCE,"Pato, Filipa 2022 Bairrada Nossa Calcario Tinto",pato filipa 2022,2022,tinto,nossa calcario,filipa pato,2018,tinto,token_index,strong_name_token_overlap>=2,0,0,,,0,1,0.05,,,
2680389,1456099,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5571,0.5571,S2_NO_SOURCE,"Rosé Lorena e Merlot Tão Longe, Tão Perto Growler",,,rose,rose de mesa seco lorena merlot,tao longe tao perto,,rose,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
1919162,229527,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7750,0.2167,S3_NO_LINEAGE_OR_ORPHAN,2024 Saint Clair Origin Pinot Noir,2024 saint clair,2024,tinto,origin pinot noir,saint clair family estate,,tinto,token_index,strong_name_token_overlap>=2,8,8,,,0,1,0.05,,,
2005905,1427615,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5944,0.5944,S3_NO_LINEAGE_OR_ORPHAN,Bodegas Borsao Vina Borgia Garnacha Organic 2022 750 ML,bodegas borsao vina,2022,tinto,vina borgia organic,borsao bodegas,,tinto,token_index,strong_name_token_overlap>=2,1,1,,,0,1,0.05,,,
2178222,453,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6233,0.6233,S3_NO_LINEAGE_OR_ORPHAN,Hacienda Monasterio Tinto Cosecha DO,hacienda monasterio tinto,,tinto,cosecha,hacienda monasterio,,tinto,token_index,strong_name_and_producer_overlap,1,1,,,0,1,0.05,,,
2384931,1388855,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6583,0.1083,S3_NO_LINEAGE_OR_ORPHAN,Morande Terrarum Single Estate Gewurztraminer 2025,morande terrarum single,2025,branco,terrarum single estate gewurztraminer,morande,,branco,token_index,strong_name_token_overlap>=2,1,1,,,0,1,0.05,,,
2494005,1727258,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5381,0.5381,S3_NO_LINEAGE_OR_ORPHAN,Vincey Coteaux Rouge Meunier de Mardeuil 2022,vincey coteaux rouge,2022,tinto,meunier coteaux champenois rouge,domaine vincey,,Tinto,token_index,strong_name_token_overlap>=2,1,1,,,0,1,0.05,,,
2645818,124998,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6000,0.6000,S3_NO_LINEAGE_OR_ORPHAN,Umea Garnacha Blanca,umea garnacha blanca,,tinto,garnacha old vines,cala blanca,,tinto,token_index,strong_name_and_producer_overlap,1,1,,,0,1,0.05,,,
2666713,722398,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7750,0.3917,S3_NO_LINEAGE_OR_ORPHAN,Small Island Black Label Pinot Noir,small island black,,tinto,black pinot noir,small island,,tinto,token_index,strong_name_token_overlap>=2,2,2,,,0,1,0.05,,,
1752622,10070,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7208,0.7208,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,2012 Chateau Gazin Pomerol,Chateau Gazin Pomerol,,tinto,lhospitalet de gazin pomerol,chateau gazin,,tinto,token_index,strong_name_and_producer_overlap,1,1,duplicate|new,,0,1,0.05,,,
1754171,1146609,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8000,0.8000,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Marqués de Murrieta Gran Reserva姆列達侯爵特級珍藏紅酒,Marqués,,tinto,gran reserva aniversario 25,marques de murrieta,,tinto,token_index|y2_0.967,y2_plus_text_evidence,2,2,matched|new,0.967,0,1,0.05,,,
1754902,5389,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7188,0.7188,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Casanova di Neri Brunello di Montalcino DOCG Tenuta Nuova 卡薩諾瓦酒莊 紐瓦園布魯內洛紅葡萄酒,Casanova,,tinto,tenuta nuova brunello di montalcino,casanova di neri,2018,tinto,token_index|y2_1.000,y2_plus_text_evidence,1,1,matched|new,1.0,0,1,0.05,,,
1759719,29010,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9500,0.2625,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,"Pierre Morey, Bourgogne Aligoté","Pierre Morey,",,branco,bourgogne aligote,pierre morey,,branco,token_index|y2_1.300,y2_plus_text_evidence,1,1,matched|new,1.3,0,1,0.05,,,
1791963,46694,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6542,0.6542,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Ridge Three Valleys 2022,Ridge Three Valleys,,tinto,three valleys,ridge vineyards,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
1796209,1640646,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7200,0.7200,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Château Larrivet Haut-Brion 2015,Château Larrivet Haut-Brion,,tinto,le jardin de larrivet haut brion rouge,chateau larrivet hautbrion,,Tinto,token_index,strong_name_token_overlap>=2,1,1,duplicate|matched|new,0.4,0,1,0.05,,,
1798761,40409,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6333,0.6333,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Chateau Milon Saint-Emilion Grand Cru,Chateau Milon Saint-Emilion,,tinto,saintemilion grand cru,chateau milon,,tinto,y2_0.808,y2_plus_text_evidence,2,2,matched|new,0.8076923,0,1,0.05,,,
